Mes,Subestacao,Consumo(kWh)
Agosto,Aurora,1059
Julho,Aurora,78
Agosto,Aurora,653
Marco,Planalto,1014
Junho,Planalto,1030
Janeiro,Planalto,664
Julho,Progresso,1056
Janeiro,Aurora,1585
Setembro,Horizonte,1062
Janeiro,Horizonte,1708
Janeiro,Aurora,1687
Julho,Litoral,1427
Fevereiro,Progresso,774
Maio,Horizonte,521
Agosto,Planalto,738
Agosto,Litoral,364
Marco,Planalto,958
Julho,Litoral,606
Marco,Litoral,991
Junho,Progresso,1963
Junho,Planalto,328
Marco,Planalto,1361
Julho,Horizonte,889
Marco,Aurora,416
Agosto,Aurora,380
Outubro,Horizonte,446
Abril,Litoral,1894
Janeiro,Horizonte,837
Abril,Horizonte,434
Julho,Planalto,1898
Novembro,Horizonte,1651
Abril,Litoral,1584
Junho,Aurora,1980
Setembro,Progresso,607
Janeiro,Horizonte,1103
Maio,Horizonte,1270
Novembro,Planalto,312
Julho,Planalto,457
Janeiro,Horizonte,1168
Abril,Horizonte,993
Junho,Litoral,1039
Fevereiro,Aurora,1116
Outubro,Aurora,1835
Maio,Progresso,896
Novembro,Aurora,1109
Outubro,Progresso,1531
Janeiro,Planalto,1202
Junho,Progresso,1592
Junho,Progresso,1117
Abril,Aurora,1134
Agosto,Horizonte,1611
Abril,Planalto,1436
Agosto,Litoral,924
Agosto,Progresso,1194
Maio,Progresso,546
Abril,Progresso,207
Dezembro,Horizonte,1330
Fevereiro,Litoral,1648
Novembro,Aurora,320
Marco,Planalto,1384
Marco,Horizonte,362
Abril,Litoral,1190
Abril,Planalto,1861
Outubro,Aurora,1991
Novembro,Planalto,394
Novembro,Progresso,1251
Maio,Progresso,166
Abril,Horizonte,1749
Novembro,Planalto,1070
Outubro,Progresso,1828
Agosto,Horizonte,1238
Junho,Horizonte,223
Junho,Horizonte,1704
Agosto,Aurora,798
Julho,Progresso,204
Outubro,Progresso,1732
Novembro,Litoral,644
Dezembro,Aurora,1857
Outubro,Progresso,1583
Agosto,Progresso,359
Fevereiro,Litoral,1798
Setembro,Planalto,1810
Janeiro,Planalto,283
Agosto,Aurora,1424
Dezembro,Horizonte,211
Novembro,Litoral,1664
Dezembro,Litoral,740
Dezembro,Progresso,341
Abril,Progresso,176
Abril,Litoral,742
Maio,Horizonte,651
Agosto,Planalto,1167
Maio,Aurora,1519
Agosto,Planalto,1162
Outubro,Aurora,437
Janeiro,Horizonte,829
Dezembro,Litoral,298
Outubro,Horizonte,230
Setembro,Litoral,1134
Junho,Progresso,1220
Marco,Aurora,1704
Agosto,Progresso,745
Setembro,Litoral,1850
Junho,Aurora,330
Novembro,Aurora,1639
Julho,Progresso,1185
Janeiro,Aurora,1760
Maio,Litoral,346
Maio,Litoral,740
Outubro,Progresso,611
Abril,Horizonte,1190
Junho,Litoral,1976
Julho,Litoral,1100
Setembro,Aurora,1505
Janeiro,Aurora,1952
Junho,Litoral,360
Julho,Progresso,1776
Marco,Horizonte,924
Agosto,Aurora,439
Maio,Aurora,1748
Setembro,Horizonte,1535
Maio,Aurora,55
Setembro,Progresso,752
Outubro,Aurora,1060
Abril,Aurora,579
Setembro,Litoral,208
Maio,Progresso,1381
Outubro,Progresso,1729
Setembro,Litoral,1001
Marco,Planalto,1268
Abril,Horizonte,1552
Setembro,Progresso,279
Outubro,Planalto,1579
Novembro,Horizonte,1775
Junho,Progresso,1410
Fevereiro,Aurora,741
Julho,Progresso,182
Fevereiro,Horizonte,998
Novembro,Planalto,1793
Fevereiro,Aurora,1730
Novembro,Horizonte,208
Janeiro,Horizonte,1345
Novembro,Progresso,582
Novembro,Litoral,730
Dezembro,Litoral,344
Novembro,Aurora,1878
Marco,Horizonte,986
Junho,Planalto,870
Agosto,Aurora,1403
Setembro,Aurora,1873
Julho,Progresso,330
Abril,Planalto,1510
Junho,Horizonte,1137
Maio,Horizonte,408
Agosto,Horizonte,1062
Janeiro,Aurora,1302
Janeiro,Progresso,1687
Novembro,Aurora,1879
Junho,Litoral,1320
Outubro,Litoral,1165
Dezembro,Horizonte,896
Fevereiro,Progresso,697
Maio,Horizonte,50
Janeiro,Horizonte,364
Julho,Aurora,1364
Janeiro,Horizonte,1319
Abril,Horizonte,1313
Setembro,Progresso,530
Janeiro,Progresso,1345
Abril,Progresso,703
Junho,Horizonte,1590
Junho,Progresso,897
Dezembro,Progresso,838
Agosto,Planalto,363
Janeiro,Planalto,1642
Julho,Litoral,188
Janeiro,Aurora,547
Julho,Aurora,1400
Marco,Progresso,170
Novembro,Litoral,1465
Agosto,Litoral,514
Marco,Planalto,1039
Janeiro,Litoral,959
Agosto,Horizonte,1250
Marco,Progresso,413
Fevereiro,Horizonte,1571
Janeiro,Aurora,210
Marco,Planalto,713
Fevereiro,Horizonte,1016
Fevereiro,Progresso,599
Junho,Horizonte,1408
Dezembro,Horizonte,1123
Janeiro,Litoral,796
Fevereiro,Planalto,138
Junho,Aurora,1649
Marco,Progresso,942
Abril,Progresso,770
Janeiro,Aurora,1298
Agosto,Progresso,435
Julho,Litoral,1240
Julho,Horizonte,1787
Marco,Litoral,703
Outubro,Litoral,1981
Outubro,Litoral,386
Marco,Aurora,639
Fevereiro,Planalto,484
Dezembro,Aurora,1595
Janeiro,Aurora,1321
Julho,Litoral,1117
Julho,Planalto,536
Dezembro,Aurora,1881
Fevereiro,Planalto,1550
Julho,Litoral,158
Agosto,Aurora,749
Janeiro,Planalto,1143
Setembro,Progresso,1817
Julho,Aurora,592
Marco,Aurora,854
Agosto,Aurora,1771
Julho,Planalto,732
Novembro,Horizonte,1182
Agosto,Aurora,658
Junho,Progresso,888
Setembro,Progresso,599
Maio,Litoral,313
Marco,Horizonte,339
Marco,Horizonte,194
Janeiro,Planalto,578
Dezembro,Litoral,143
Agosto,Planalto,387
Fevereiro,Litoral,1638
Marco,Horizonte,1048
Agosto,Planalto,1984
Agosto,Litoral,1905
Novembro,Horizonte,1694
Abril,Horizonte,1642
Abril,Aurora,1733
Maio,Planalto,1134
Junho,Aurora,1610
Maio,Horizonte,127
Julho,Planalto,1612
Fevereiro,Planalto,1504
Julho,Progresso,148
Outubro,Litoral,1613
Julho,Progresso,695
Janeiro,Progresso,858
Julho,Horizonte,1388
Maio,Litoral,1296
Marco,Progresso,1919
Marco,Progresso,1262
Abril,Planalto,1025
Dezembro,Horizonte,354
Fevereiro,Progresso,925
Fevereiro,Litoral,405
Janeiro,Aurora,822
Maio,Aurora,1553
Abril,Horizonte,828
Novembro,Aurora,1927
Outubro,Planalto,1820
Fevereiro,Planalto,89
Marco,Litoral,525
Julho,Horizonte,1187
Julho,Horizonte,1399
Dezembro,Aurora,728
Abril,Progresso,887
Maio,Progresso,1695
Maio,Progresso,581
Junho,Litoral,279
Setembro,Horizonte,1461
Fevereiro,Aurora,1034
Maio,Litoral,830
Dezembro,Planalto,1378
Marco,Planalto,125
Abril,Planalto,314
Outubro,Horizonte,364
Junho,Planalto,677
Dezembro,Progresso,1588
Agosto,Planalto,1041
Janeiro,Litoral,1596
Outubro,Planalto,1334
Agosto,Progresso,1442
Novembro,Planalto,1737
Julho,Aurora,1783
Janeiro,Progresso,131
Fevereiro,Horizonte,1710
Marco,Planalto,279
Janeiro,Litoral,695
Setembro,Planalto,1671
Agosto,Litoral,347
Fevereiro,Aurora,1628
Setembro,Horizonte,1983
Julho,Progresso,1789
Setembro,Progresso,330
Junho,Horizonte,517
Junho,Aurora,579
Novembro,Aurora,457
Abril,Planalto,1776
Outubro,Aurora,1024
Outubro,Planalto,272
Fevereiro,Litoral,1947
Julho,Horizonte,818
Maio,Litoral,1088
Novembro,Litoral,743
Junho,Litoral,595
Fevereiro,Litoral,1253
Maio,Progresso,1075
Outubro,Aurora,200
Abril,Horizonte,1993
Setembro,Horizonte,1183
Junho,Litoral,1380
Fevereiro,Horizonte,1887
Janeiro,Planalto,1470
Maio,Horizonte,1938
Setembro,Litoral,667
Junho,Horizonte,816
Outubro,Aurora,63
Dezembro,Litoral,1346
Julho,Progresso,1451
Maio,Aurora,705
Outubro,Horizonte,977
Junho,Progresso,256
Maio,Aurora,668
Novembro,Planalto,1320
Setembro,Aurora,784
Junho,Progresso,829
Novembro,Planalto,1810
Agosto,Horizonte,1460
Fevereiro,Litoral,1148
Dezembro,Horizonte,1116
Setembro,Litoral,1206
Maio,Litoral,480
Julho,Progresso,844
Outubro,Planalto,1968
Janeiro,Planalto,1509
Outubro,Aurora,105
Maio,Horizonte,257
Dezembro,Progresso,788
Outubro,Horizonte,153
Fevereiro,Aurora,513
Dezembro,Aurora,1921
Junho,Progresso,519
Novembro,Aurora,629
Janeiro,Progresso,299
Marco,Aurora,1041
Maio,Planalto,652
Abril,Progresso,832
Marco,Planalto,452
Outubro,Planalto,75
Maio,Progresso,768
Novembro,Horizonte,990
Agosto,Litoral,1837
Novembro,Aurora,59
Abril,Aurora,1683
Janeiro,Horizonte,663
Novembro,Litoral,1570
Julho,Horizonte,1483
Agosto,Litoral,1209
Marco,Progresso,897
Junho,Progresso,270
Fevereiro,Planalto,593
Julho,Planalto,1350
Agosto,Progresso,145
Junho,Planalto,1886
Junho,Progresso,1512
Maio,Horizonte,1581
Agosto,Aurora,829
Janeiro,Progresso,1761
Outubro,Progresso,664
Abril,Progresso,1260
Abril,Planalto,891
Marco,Planalto,1911
Marco,Planalto,1110
Abril,Planalto,1283
Novembro,Horizonte,929
Janeiro,Progresso,1488
Novembro,Horizonte,1840
Novembro,Planalto,180
Fevereiro,Horizonte,1910
Setembro,Progresso,147
Outubro,Progresso,1516
Fevereiro,Planalto,1618
Maio,Progresso,1109
Setembro,Horizonte,1019
Setembro,Litoral,1822
Agosto,Progresso,1588
Janeiro,Horizonte,1716
Janeiro,Horizonte,1293
Setembro,Horizonte,1435
Novembro,Progresso,1004
Agosto,Litoral,743
Outubro,Planalto,77
Setembro,Planalto,954
Julho,Progresso,1611
Marco,Progresso,718
Marco,Aurora,571
Fevereiro,Litoral,972
Maio,Horizonte,158
Dezembro,Horizonte,879
Dezembro,Planalto,657
Marco,Progresso,707
Junho,Litoral,1254
Fevereiro,Planalto,259
Dezembro,Litoral,391
Marco,Progresso,1730
Maio,Horizonte,1122
Dezembro,Aurora,1546
Novembro,Litoral,715
Novembro,Horizonte,822
Janeiro,Litoral,378
Janeiro,Litoral,605
Outubro,Litoral,1309
Setembro,Progresso,1993
Julho,Planalto,1514
Janeiro,Litoral,1194
Dezembro,Progresso,297
Agosto,Aurora,1592
Marco,Planalto,1093
Agosto,Progresso,745
Maio,Aurora,552
Janeiro,Planalto,413
Julho,Progresso,538
Maio,Aurora,1273
Junho,Progresso,1839
Junho,Aurora,1476
Agosto,Litoral,1318
Setembro,Litoral,1556
Fevereiro,Planalto,1649
Setembro,Aurora,1884
Dezembro,Litoral,861
Novembro,Planalto,714
Outubro,Horizonte,1090
Setembro,Litoral,88
Outubro,Litoral,714
Outubro,Progresso,916
Julho,Horizonte,344
Janeiro,Aurora,88
Julho,Planalto,236
Outubro,Horizonte,799
Maio,Aurora,1011
Junho,Litoral,833
Outubro,Planalto,358
Julho,Planalto,411
Maio,Horizonte,511
Julho,Progresso,718
Setembro,Aurora,1304
Marco,Horizonte,755
Agosto,Progresso,1323
Fevereiro,Progresso,827
Novembro,Progresso,51
Julho,Planalto,1548
Fevereiro,Aurora,702
Abril,Aurora,231
Julho,Horizonte,51
Marco,Litoral,1243
Fevereiro,Horizonte,1343
Novembro,Aurora,1026
Outubro,Planalto,356
Julho,Horizonte,925
Janeiro,Litoral,98
Agosto,Horizonte,1495
Marco,Progresso,1045
Dezembro,Litoral,1358
Dezembro,Progresso,1952
Fevereiro,Planalto,429
Marco,Aurora,1905
Maio,Horizonte,840
Novembro,Horizonte,840
Agosto,Progresso,553
Outubro,Progresso,833
Julho,Aurora,605
Julho,Horizonte,621
Dezembro,Aurora,1272
Julho,Progresso,158
Agosto,Progresso,114
Janeiro,Litoral,1988
Abril,Progresso,1758
Junho,Progresso,1426
Setembro,Aurora,1171
Fevereiro,Litoral,1202
Janeiro,Litoral,317
Outubro,Horizonte,1482
Dezembro,Planalto,136
Fevereiro,Horizonte,1674
Julho,Horizonte,1929
Marco,Horizonte,1467
Outubro,Litoral,499
Fevereiro,Aurora,978
Novembro,Progresso,790
Julho,Litoral,520
Fevereiro,Progresso,1715
Marco,Progresso,1717
Novembro,Planalto,1992
Julho,Horizonte,814
Abril,Planalto,159
Janeiro,Horizonte,1882
Maio,Litoral,343
Dezembro,Progresso,264
Setembro,Planalto,1385
Agosto,Litoral,1277
Dezembro,Litoral,1501
Setembro,Horizonte,1009
Outubro,Progresso,1609
Setembro,Horizonte,1166
Julho,Horizonte,730
Abril,Litoral,1101
Maio,Horizonte,1391
Janeiro,Aurora,1472
Janeiro,Progresso,1775
Marco,Horizonte,315
Agosto,Horizonte,945
Fevereiro,Planalto,1043
Abril,Progresso,334
Fevereiro,Progresso,1136
Maio,Horizonte,648
Setembro,Aurora,963
Janeiro,Planalto,1592
Maio,Aurora,716
Setembro,Horizonte,1978
Janeiro,Progresso,69
Setembro,Progresso,1837
Agosto,Aurora,1958
Abril,Litoral,1421
Dezembro,Horizonte,99
Novembro,Progresso,1262
Outubro,Litoral,116
Maio,Progresso,414
Maio,Progresso,1275
Novembro,Litoral,962
Dezembro,Aurora,1172
Junho,Horizonte,710
Julho,Litoral,1026
Agosto,Litoral,1233
Agosto,Progresso,865
Novembro,Litoral,1751
Fevereiro,Horizonte,77
Setembro,Aurora,515
Julho,Aurora,1773
Abril,Aurora,1911
Abril,Horizonte,1899
Novembro,Progresso,1271
Agosto,Horizonte,1282
Abril,Litoral,1510
Junho,Planalto,315
Maio,Planalto,819
Marco,Planalto,1042
Outubro,Aurora,1564
Novembro,Horizonte,1482
Fevereiro,Horizonte,306
Setembro,Aurora,1409
Outubro,Litoral,907
Setembro,Planalto,1306
Janeiro,Planalto,1789
Outubro,Aurora,122
Marco,Planalto,1086
Agosto,Progresso,632
Junho,Horizonte,1578
Maio,Planalto,1074
Maio,Planalto,1232
Junho,Progresso,1582
Julho,Litoral,532
Janeiro,Litoral,1289
Setembro,Progresso,244
Marco,Litoral,1385
Abril,Aurora,452
Outubro,Progresso,53
Janeiro,Horizonte,814
Novembro,Horizonte,1869
Outubro,Horizonte,1885
Marco,Planalto,591
Fevereiro,Progresso,853
Fevereiro,Progresso,155
Janeiro,Litoral,171
Agosto,Progresso,1004
Marco,Progresso,757
Marco,Litoral,1032
Junho,Progresso,764
Agosto,Progresso,821
Setembro,Aurora,1340
Setembro,Litoral,1314
Abril,Aurora,1126
Maio,Planalto,1197
Fevereiro,Litoral,1161
Novembro,Progresso,359
Setembro,Progresso,1829
Agosto,Aurora,901
Marco,Aurora,606
Novembro,Planalto,962
Dezembro,Planalto,1649
Setembro,Progresso,747
Marco,Horizonte,62
Setembro,Planalto,258
Fevereiro,Progresso,484
Dezembro,Planalto,1125
Outubro,Litoral,1984
Setembro,Aurora,1973
Agosto,Progresso,899
Setembro,Planalto,156
Maio,Aurora,1594
Novembro,Horizonte,673
Novembro,Planalto,169
Fevereiro,Progresso,116
Agosto,Litoral,1036
Dezembro,Aurora,131
Junho,Aurora,763
Agosto,Litoral,1770
Novembro,Progresso,1942
Maio,Horizonte,1961
Outubro,Litoral,1742
Fevereiro,Horizonte,1701
Junho,Progresso,163
Maio,Planalto,1718
Dezembro,Planalto,809
Dezembro,Progresso,1696
Maio,Horizonte,503
Janeiro,Litoral,1009
Fevereiro,Progresso,281
Agosto,Progresso,1644
Marco,Planalto,1876
Outubro,Litoral,822
Marco,Planalto,611
Agosto,Horizonte,365
Agosto,Horizonte,1856
Fevereiro,Aurora,524
Agosto,Progresso,925
Novembro,Litoral,420
Janeiro,Litoral,1688
Junho,Planalto,1042
Agosto,Planalto,1737
Marco,Litoral,1606
Agosto,Planalto,307
Dezembro,Aurora,772
Janeiro,Progresso,478
Novembro,Aurora,1573
Novembro,Horizonte,1667
Setembro,Litoral,1083
Novembro,Aurora,726
Setembro,Aurora,712
Maio,Planalto,1758
Outubro,Planalto,474
Abril,Planalto,1650
Novembro,Horizonte,1835
Junho,Aurora,1585
Dezembro,Progresso,1390
Julho,Planalto,679
Maio,Horizonte,183
Novembro,Horizonte,1010
Outubro,Planalto,67
Setembro,Litoral,1420
Marco,Aurora,417
Julho,Planalto,1840
Outubro,Progresso,217
Outubro,Aurora,66
Novembro,Horizonte,958
Maio,Progresso,1595
Julho,Aurora,1580
Fevereiro,Progresso,1815
Abril,Horizonte,1547
Fevereiro,Planalto,592
Dezembro,Progresso,776
Julho,Planalto,355
Fevereiro,Horizonte,428
Novembro,Horizonte,389
Janeiro,Progresso,200
Setembro,Progresso,1118
Janeiro,Horizonte,256
Agosto,Progresso,1495
Fevereiro,Progresso,188
Dezembro,Progresso,1465
Agosto,Progresso,895
Marco,Aurora,433
Junho,Horizonte,1854
Marco,Horizonte,775
Julho,Litoral,723
Outubro,Planalto,1522
Setembro,Litoral,1942
Fevereiro,Progresso,1041
Dezembro,Progresso,252
Dezembro,Aurora,59
Maio,Aurora,399
Junho,Aurora,1149
Abril,Aurora,1819
Abril,Aurora,1818
Abril,Aurora,787
Fevereiro,Aurora,1960
Abril,Aurora,266
Novembro,Aurora,1365
Janeiro,Horizonte,53
Dezembro,Aurora,1451
Junho,Planalto,1734
Janeiro,Aurora,1966
Outubro,Progresso,1774
Junho,Progresso,655
Janeiro,Aurora,1111
Junho,Aurora,637
Outubro,Progresso,1368
Agosto,Planalto,1162
Novembro,Litoral,871
Fevereiro,Horizonte,879
Fevereiro,Progresso,324
Dezembro,Aurora,1587
Abril,Horizonte,1223
Novembro,Aurora,655
Marco,Litoral,1386
Abril,Litoral,1060
Dezembro,Progresso,149
Julho,Horizonte,1332
Novembro,Horizonte,1352
Janeiro,Litoral,1077
Junho,Aurora,461
Marco,Progresso,639
Novembro,Planalto,759
Outubro,Litoral,375
Julho,Litoral,1750
Outubro,Progresso,1592
Fevereiro,Aurora,1022
Fevereiro,Horizonte,1074
Abril,Litoral,649
Janeiro,Progresso,1491
Marco,Progresso,1253
Setembro,Progresso,59
Julho,Horizonte,424
Julho,Litoral,695
Novembro,Progresso,1525
Abril,Horizonte,1183
Fevereiro,Aurora,1198
Abril,Planalto,1505
Junho,Litoral,1792
Novembro,Horizonte,1374
Novembro,Planalto,701
Marco,Planalto,152
Janeiro,Horizonte,1696
Dezembro,Horizonte,1143
Agosto,Horizonte,934
Dezembro,Progresso,966
Maio,Aurora,159
Maio,Progresso,273
Novembro,Planalto,273
Abril,Planalto,1804
Junho,Planalto,800
Marco,Horizonte,680
Setembro,Litoral,892
Maio,Progresso,263
Marco,Litoral,1621
Novembro,Aurora,1416
Janeiro,Aurora,1430
Outubro,Progresso,1864
Dezembro,Planalto,1512
Junho,Aurora,305
Fevereiro,Litoral,716
Marco,Litoral,1555
Janeiro,Horizonte,1069
Setembro,Planalto,1477
Agosto,Horizonte,1856
Dezembro,Progresso,1115
Fevereiro,Aurora,1461
Dezembro,Horizonte,1102
Novembro,Horizonte,744
Agosto,Progresso,1276
Dezembro,Litoral,610
Setembro,Litoral,376
Janeiro,Progresso,892
Maio,Litoral,1127
Agosto,Progresso,1563
Novembro,Litoral,466
Fevereiro,Progresso,1807
Abril,Litoral,1937
Julho,Horizonte,1071
Marco,Horizonte,1433
Dezembro,Litoral,1622
Maio,Progresso,1278
Agosto,Horizonte,952
Dezembro,Aurora,329
Outubro,Litoral,1128
Marco,Aurora,1980
Abril,Aurora,272
Setembro,Planalto,157
Julho,Aurora,767
Janeiro,Aurora,733
Dezembro,Planalto,651
Abril,Planalto,1582
Abril,Planalto,1010
Setembro,Progresso,1079
Junho,Planalto,556
Setembro,Progresso,1872
Dezembro,Litoral,1244
Junho,Progresso,924
Junho,Litoral,317
Maio,Planalto,242
Maio,Planalto,805
Fevereiro,Litoral,1253
Agosto,Horizonte,809
Agosto,Progresso,119
Novembro,Aurora,1806
Janeiro,Planalto,1103
Agosto,Progresso,1192
Maio,Progresso,1790
Fevereiro,Planalto,559
Fevereiro,Litoral,783
Junho,Planalto,509
Novembro,Progresso,1711
Setembro,Horizonte,507
Janeiro,Litoral,616
Dezembro,Planalto,88
Junho,Aurora,1019
Setembro,Planalto,1923
Agosto,Progresso,311
Novembro,Progresso,233
Junho,Aurora,569
Marco,Litoral,1029
Agosto,Progresso,872
Setembro,Litoral,922
Janeiro,Litoral,1601
Dezembro,Planalto,1961
Setembro,Litoral,435
Junho,Progresso,625
Junho,Progresso,302
Dezembro,Horizonte,1084
Abril,Litoral,649
Janeiro,Horizonte,260
Outubro,Planalto,1589
Agosto,Horizonte,1716
Fevereiro,Litoral,1856
Dezembro,Progresso,409
Janeiro,Planalto,117
Fevereiro,Litoral,476
Janeiro,Planalto,1922
Janeiro,Aurora,58
Setembro,Litoral,586
Janeiro,Aurora,1650
Abril,Horizonte,1689
Outubro,Litoral,1139
Junho,Aurora,744
Julho,Progresso,1246
Fevereiro,Horizonte,850
Junho,Litoral,71
Julho,Litoral,1115
Outubro,Progresso,1277
Outubro,Progresso,204
Fevereiro,Aurora,1596
Fevereiro,Aurora,859
Outubro,Aurora,1535
Julho,Planalto,127
Dezembro,Horizonte,153
Janeiro,Litoral,327
Agosto,Horizonte,1722
Novembro,Progresso,768
Marco,Horizonte,812
Novembro,Horizonte,1810
Junho,Aurora,106
Setembro,Progresso,388
Junho,Horizonte,1872
Setembro,Litoral,323
Julho,Aurora,957
Setembro,Horizonte,1753
Fevereiro,Progresso,1963
Dezembro,Litoral,1942
Agosto,Progresso,1758
Agosto,Progresso,482
Fevereiro,Progresso,1970
Dezembro,Planalto,659
Abril,Litoral,440
Novembro,Progresso,1971
Julho,Planalto,1962
Novembro,Aurora,1415
Abril,Planalto,1333
Abril,Aurora,1758
Junho,Planalto,223
Outubro,Progresso,1797
Junho,Planalto,1268
Outubro,Planalto,1850
Marco,Progresso,1027
Setembro,Aurora,1514
Dezembro,Progresso,321
Outubro,Litoral,1380
Novembro,Planalto,357
Fevereiro,Litoral,1722
Junho,Progresso,644
Dezembro,Progresso,1975
Julho,Horizonte,605
Dezembro,Litoral,256
Setembro,Horizonte,1190
Marco,Litoral,1975
Outubro,Horizonte,54
Marco,Horizonte,1806
Julho,Litoral,1868
Abril,Progresso,548
Agosto,Aurora,1699
Julho,Progresso,1835
Maio,Aurora,1374
Julho,Litoral,1498
Marco,Planalto,1163
Dezembro,Progresso,1101
Fevereiro,Horizonte,999
Junho,Progresso,1617
Fevereiro,Litoral,1290
Marco,Planalto,1894
Junho,Planalto,120
Maio,Progresso,1837
Agosto,Progresso,79
Setembro,Progresso,1329
Novembro,Litoral,870
Marco,Aurora,720
Dezembro,Aurora,1469
Outubro,Horizonte,1594
Marco,Litoral,1043
Marco,Planalto,372
Junho,Horizonte,419
Janeiro,Planalto,1229
Julho,Planalto,1055
Dezembro,Progresso,263
Janeiro,Planalto,715
Maio,Planalto,1156
Outubro,Litoral,454
Agosto,Progresso,662
Abril,Progresso,1083
Maio,Horizonte,1921
Abril,Progresso,1353
Dezembro,Aurora,330
Dezembro,Litoral,1765
Abril,Horizonte,1163
Dezembro,Aurora,178
Agosto,Planalto,358
Fevereiro,Aurora,534
Janeiro,Horizonte,1180
Marco,Progresso,1023
Setembro,Litoral,1072
Abril,Horizonte,1578
Outubro,Aurora,841
Maio,Aurora,332
Fevereiro,Horizonte,1180
Abril,Horizonte,204
Fevereiro,Horizonte,1929
Fevereiro,Progresso,1305
Abril,Horizonte,1522
Junho,Planalto,1453
Julho,Litoral,856
Outubro,Litoral,1406
Marco,Planalto,645
Marco,Aurora,919
Outubro,Aurora,1149
Junho,Aurora,310
Dezembro,Aurora,1410
Marco,Progresso,1303
Fevereiro,Planalto,1979
Agosto,Litoral,833
Maio,Planalto,1033
Janeiro,Litoral,270
Marco,Aurora,742
Outubro,Progresso,447
Agosto,Horizonte,763
Abril,Horizonte,846
Julho,Aurora,461
Outubro,Aurora,679
Dezembro,Planalto,678
Fevereiro,Progresso,450
Julho,Progresso,758
Maio,Planalto,1779
Maio,Progresso,1877
Junho,Progresso,1571
Setembro,Horizonte,1689
Junho,Progresso,223
Dezembro,Aurora,350
Agosto,Horizonte,152
