Mes,Subestacao,Consumo(kWh)
Fevereiro,Litoral,1579
Agosto,Aurora,1637
Agosto,Horizonte,470
Julho,Planalto,357
Agosto,Horizonte,186
Marco,Horizonte,1492
Junho,Litoral,244
Janeiro,Aurora,1168
Julho,Progresso,1563
Janeiro,Litoral,1976
Setembro,Planalto,1331
Janeiro,Horizonte,1098
Janeiro,Planalto,1305
Julho,Litoral,1405
Fevereiro,Litoral,655
Maio,Progresso,1063
Agosto,Horizonte,911
Agosto,Litoral,270
Marco,Planalto,346
Julho,Progresso,1276
Marco,Planalto,1060
Junho,Horizonte,392
Junho,Progresso,642
Marco,Progresso,1278
Julho,Progresso,941
Marco,Aurora,126
Agosto,Progresso,1623
Outubro,Planalto,756
Abril,Planalto,1115
Janeiro,Horizonte,1528
Abril,Litoral,1255
Julho,Litoral,806
Novembro,Aurora,1268
Abril,Progresso,639
Junho,Aurora,1905
Setembro,Horizonte,437
Janeiro,Horizonte,976
Maio,Litoral,686
Novembro,Horizonte,190
Julho,Progresso,1100
Janeiro,Planalto,1388
Abril,Horizonte,1394
Junho,Aurora,497
Fevereiro,Progresso,1866
Outubro,Horizonte,342
Maio,Horizonte,1827
Novembro,Progresso,1309
Outubro,Horizonte,764
Janeiro,Planalto,506
Junho,Litoral,941
Junho,Progresso,888
Abril,Aurora,703
Agosto,Horizonte,1679
Abril,Litoral,713
Agosto,Aurora,814
Agosto,Aurora,1140
Maio,Planalto,225
Abril,Litoral,559
Dezembro,Progresso,1688
Fevereiro,Litoral,1164
Novembro,Litoral,754
Marco,Aurora,1239
Marco,Planalto,651
Abril,Planalto,887
Abril,Litoral,1900
Outubro,Litoral,1051
Novembro,Horizonte,1853
Novembro,Aurora,1511
Maio,Progresso,100
Abril,Progresso,1751
Novembro,Planalto,735
Outubro,Aurora,1812
Agosto,Planalto,315
Junho,Progresso,1594
Junho,Litoral,1160
Agosto,Aurora,655
Julho,Aurora,1125
Outubro,Horizonte,1252
Novembro,Litoral,1351
Dezembro,Litoral,1312
Outubro,Planalto,634
Agosto,Aurora,388
Fevereiro,Planalto,1145
Setembro,Litoral,423
Janeiro,Horizonte,629
Agosto,Aurora,566
Dezembro,Litoral,1924
Novembro,Horizonte,1311
Dezembro,Progresso,1539
Dezembro,Litoral,170
Abril,Progresso,1486
Abril,Planalto,1796
Maio,Progresso,1847
Agosto,Litoral,886
Maio,Progresso,619
Agosto,Aurora,92
Outubro,Litoral,1577
Janeiro,Horizonte,1270
Dezembro,Progresso,121
Outubro,Aurora,140
Setembro,Planalto,1622
Junho,Planalto,540
Marco,Progresso,1899
Agosto,Planalto,798
Setembro,Horizonte,1047
Junho,Litoral,432
Novembro,Aurora,854
Julho,Progresso,1539
Janeiro,Planalto,1227
Maio,Litoral,219
Maio,Horizonte,1345
Outubro,Planalto,967
Abril,Planalto,1183
Junho,Aurora,200
Julho,Horizonte,480
Setembro,Horizonte,500
Janeiro,Progresso,692
Junho,Aurora,829
Julho,Progresso,72
Marco,Aurora,416
Agosto,Horizonte,700
Maio,Aurora,869
Setembro,Aurora,288
Maio,Aurora,483
Setembro,Litoral,753
Outubro,Litoral,1200
Abril,Horizonte,991
Setembro,Aurora,590
Maio,Horizonte,682
Outubro,Litoral,247
Setembro,Aurora,1759
Marco,Progresso,1729
Abril,Litoral,531
Setembro,Litoral,1252
Outubro,Litoral,918
Novembro,Aurora,572
Junho,Planalto,700
Fevereiro,Progresso,1008
Julho,Progresso,486
Fevereiro,Horizonte,1838
Novembro,Aurora,906
Fevereiro,Litoral,363
Novembro,Planalto,68
Janeiro,Aurora,1233
Novembro,Aurora,867
Novembro,Planalto,171
Dezembro,Litoral,121
Novembro,Aurora,1128
Marco,Progresso,509
Junho,Progresso,218
Agosto,Planalto,1684
Setembro,Litoral,631
Julho,Planalto,1222
Abril,Aurora,678
Junho,Progresso,75
Maio,Horizonte,1321
Agosto,Planalto,1970
Janeiro,Horizonte,770
Janeiro,Horizonte,1300
Novembro,Progresso,1996
Junho,Planalto,1699
Outubro,Horizonte,1779
Dezembro,Aurora,1557
Fevereiro,Litoral,1906
Maio,Litoral,1083
Janeiro,Progresso,1168
Julho,Planalto,170
Janeiro,Planalto,175
Abril,Litoral,598
Setembro,Aurora,1142
Janeiro,Litoral,346
Abril,Litoral,735
Junho,Planalto,1574
Junho,Horizonte,1022
Dezembro,Aurora,1118
Agosto,Planalto,684
Janeiro,Litoral,431
Julho,Horizonte,1100
Janeiro,Aurora,754
Julho,Progresso,546
Marco,Aurora,901
Novembro,Aurora,1209
Agosto,Litoral,756
Marco,Litoral,1122
Janeiro,Progresso,1681
Agosto,Progresso,1580
Marco,Progresso,170
Fevereiro,Planalto,1834
Janeiro,Planalto,1290
Marco,Litoral,675
Fevereiro,Litoral,575
Fevereiro,Progresso,1647
Junho,Planalto,1116
Dezembro,Horizonte,1996
Janeiro,Planalto,801
Fevereiro,Litoral,145
Junho,Planalto,76
Marco,Litoral,885
Abril,Progresso,1968
Janeiro,Progresso,1315
Agosto,Progresso,536
Julho,Horizonte,289
Julho,Horizonte,1377
Marco,Litoral,116
Outubro,Aurora,1354
Outubro,Horizonte,1265
Marco,Litoral,1192
Fevereiro,Planalto,1225
Dezembro,Progresso,1850
Janeiro,Progresso,1465
Julho,Progresso,280
Julho,Litoral,400
Dezembro,Progresso,810
Fevereiro,Horizonte,1644
Julho,Planalto,1602
Agosto,Progresso,1244
Janeiro,Litoral,912
Setembro,Planalto,1205
Julho,Progresso,406
Marco,Aurora,1721
Agosto,Progresso,1115
Julho,Horizonte,1378
Novembro,Planalto,1079
Agosto,Horizonte,378
Junho,Aurora,1243
Setembro,Aurora,1873
Maio,Horizonte,960
Marco,Planalto,387
Marco,Aurora,1800
Janeiro,Aurora,1142
Dezembro,Progresso,931
Agosto,Litoral,588
Fevereiro,Aurora,786
Marco,Planalto,1907
Agosto,Planalto,1580
Agosto,Progresso,1819
Novembro,Planalto,1559
Abril,Progresso,492
Abril,Aurora,973
Maio,Aurora,969
Junho,Aurora,100
Maio,Aurora,198
Julho,Litoral,1660
Fevereiro,Litoral,1891
Julho,Aurora,1165
Outubro,Planalto,417
Julho,Progresso,629
Janeiro,Horizonte,1820
Julho,Progresso,1947
Maio,Horizonte,705
Marco,Horizonte,125
Marco,Aurora,1159
Abril,Horizonte,276
Dezembro,Aurora,1436
Fevereiro,Litoral,1008
Fevereiro,Planalto,1641
Janeiro,Horizonte,641
Maio,Planalto,73
Abril,Aurora,1812
Novembro,Horizonte,77
Outubro,Progresso,170
Fevereiro,Litoral,1563
Marco,Litoral,1678
Julho,Horizonte,902
Julho,Litoral,673
Dezembro,Progresso,939
Abril,Planalto,1418
Maio,Progresso,80
Maio,Litoral,1728
Junho,Planalto,1952
Setembro,Progresso,1883
Fevereiro,Aurora,1300
Maio,Aurora,919
Dezembro,Planalto,1323
Marco,Planalto,99
Abril,Planalto,775
Outubro,Aurora,1965
Junho,Progresso,438
Dezembro,Planalto,993
Agosto,Aurora,1854
Janeiro,Planalto,1361
Outubro,Planalto,1780
Agosto,Planalto,1839
Novembro,Aurora,1664
Julho,Progresso,1064
Janeiro,Aurora,524
Fevereiro,Aurora,805
Marco,Planalto,652
Janeiro,Horizonte,975
Setembro,Horizonte,1079
Agosto,Horizonte,842
Fevereiro,Aurora,461
Setembro,Planalto,711
Julho,Horizonte,1397
Setembro,Litoral,1472
Junho,Litoral,1355
Junho,Litoral,240
Novembro,Progresso,835
Abril,Planalto,634
Outubro,Aurora,1008
Outubro,Aurora,1903
Fevereiro,Planalto,549
Julho,Progresso,629
Maio,Planalto,865
Novembro,Progresso,1507
Junho,Horizonte,1136
Fevereiro,Horizonte,1526
Maio,Progresso,1566
Outubro,Planalto,1719
Abril,Horizonte,1515
Setembro,Planalto,1380
Junho,Horizonte,829
Fevereiro,Planalto,1808
Janeiro,Planalto,992
Maio,Litoral,1199
Setembro,Progresso,314
Junho,Aurora,56
Outubro,Progresso,1486
Dezembro,Planalto,1279
Julho,Planalto,1252
Maio,Progresso,1541
Outubro,Planalto,1569
Junho,Horizonte,744
Maio,Planalto,1041
Novembro,Progresso,1516
Setembro,Progresso,967
Junho,Progresso,1301
Novembro,Litoral,797
Agosto,Litoral,195
Fevereiro,Litoral,1643
Dezembro,Litoral,1369
Setembro,Litoral,290
Maio,Litoral,906
Julho,Litoral,336
Outubro,Progresso,1001
Janeiro,Aurora,1748
Outubro,Litoral,75
Maio,Progresso,501
Dezembro,Aurora,155
Outubro,Litoral,289
Fevereiro,Aurora,1925
Dezembro,Aurora,1491
Junho,Horizonte,381
Novembro,Planalto,961
Janeiro,Horizonte,1964
Marco,Aurora,1115
Maio,Progresso,694
Abril,Litoral,1902
Marco,Planalto,1629
Outubro,Litoral,84
Maio,Progresso,925
Novembro,Planalto,1420
Agosto,Horizonte,433
Novembro,Aurora,1586
Abril,Progresso,1811
Janeiro,Aurora,860
Novembro,Aurora,1361
Julho,Litoral,797
Agosto,Progresso,1944
Marco,Aurora,1008
Junho,Horizonte,1106
Fevereiro,Planalto,144
Julho,Progresso,1069
Agosto,Litoral,254
Junho,Progresso,1694
Junho,Litoral,883
Maio,Planalto,79
Agosto,Horizonte,315
Janeiro,Aurora,72
Outubro,Progresso,658
Abril,Litoral,88
Abril,Planalto,222
Marco,Aurora,809
Marco,Planalto,1964
Abril,Horizonte,1486
Novembro,Aurora,463
Janeiro,Aurora,1747
Novembro,Aurora,741
Novembro,Litoral,664
Fevereiro,Aurora,258
Setembro,Planalto,71
Outubro,Litoral,54
Fevereiro,Aurora,700
Maio,Planalto,263
Setembro,Planalto,1745
Setembro,Progresso,969
Agosto,Planalto,956
Janeiro,Horizonte,1212
Janeiro,Aurora,1730
Setembro,Aurora,721
Novembro,Aurora,1668
Agosto,Planalto,716
Outubro,Planalto,849
Setembro,Aurora,366
Julho,Litoral,842
Marco,Litoral,625
Marco,Horizonte,1777
Fevereiro,Progresso,1229
Maio,Horizonte,1497
Dezembro,Aurora,1573
Dezembro,Aurora,140
Marco,Aurora,1727
Junho,Progresso,1115
Fevereiro,Planalto,810
Dezembro,Progresso,1368
Marco,Horizonte,819
Maio,Planalto,1410
Dezembro,Planalto,50
Novembro,Horizonte,158
Novembro,Planalto,977
Janeiro,Litoral,1198
Janeiro,Horizonte,1137
Outubro,Horizonte,255
Setembro,Litoral,1488
Julho,Progresso,899
Janeiro,Progresso,1317
Dezembro,Progresso,639
Agosto,Planalto,672
Marco,Litoral,1727
Agosto,Horizonte,1289
Maio,Horizonte,1014
Janeiro,Horizonte,1601
Julho,Planalto,1014
Maio,Planalto,1639
Junho,Progresso,702
Junho,Planalto,1453
Agosto,Progresso,1921
Setembro,Progresso,128
Fevereiro,Horizonte,464
Setembro,Planalto,1526
Dezembro,Progresso,1222
Novembro,Litoral,688
Outubro,Litoral,1743
Setembro,Planalto,840
Outubro,Horizonte,1111
Outubro,Horizonte,1230
Julho,Progresso,382
Janeiro,Planalto,337
Julho,Litoral,1185
Outubro,Progresso,1775
Maio,Progresso,1691
Junho,Aurora,1164
Outubro,Planalto,1939
Julho,Progresso,1886
Maio,Litoral,1122
Julho,Aurora,210
Setembro,Litoral,1589
Marco,Horizonte,1475
Agosto,Aurora,1783
Fevereiro,Aurora,369
Novembro,Progresso,973
Julho,Horizonte,413
Fevereiro,Progresso,1962
Abril,Planalto,1515
Julho,Litoral,524
Marco,Litoral,1072
Fevereiro,Progresso,815
Novembro,Litoral,651
Outubro,Litoral,361
Julho,Planalto,1605
Janeiro,Horizonte,638
Agosto,Aurora,1293
Marco,Progresso,1747
Dezembro,Progresso,1570
Dezembro,Planalto,392
Fevereiro,Planalto,955
Marco,Aurora,1700
Maio,Horizonte,1167
Novembro,Progresso,1991
Agosto,Planalto,1206
Outubro,Progresso,1574
Julho,Litoral,221
Julho,Progresso,675
Dezembro,Horizonte,1082
Julho,Horizonte,1884
Agosto,Progresso,1845
Janeiro,Litoral,731
Abril,Horizonte,1394
Junho,Planalto,1171
Setembro,Progresso,1242
Fevereiro,Litoral,360
Janeiro,Planalto,1803
Outubro,Progresso,963
Dezembro,Litoral,1985
Fevereiro,Planalto,1416
Julho,Horizonte,479
Marco,Progresso,907
Outubro,Progresso,1629
Fevereiro,Horizonte,1573
Novembro,Aurora,1846
Julho,Planalto,334
Fevereiro,Horizonte,1711
Marco,Progresso,1333
Novembro,Planalto,544
Julho,Planalto,404
Abril,Aurora,263
Janeiro,Progresso,866
Maio,Litoral,249
Dezembro,Aurora,1309
Setembro,Aurora,902
Agosto,Litoral,185
Dezembro,Litoral,1963
Setembro,Aurora,997
Outubro,Planalto,677
Setembro,Horizonte,966
Julho,Horizonte,1740
Abril,Aurora,1495
Maio,Planalto,1974
Janeiro,Litoral,1414
Janeiro,Aurora,1902
Marco,Progresso,1977
Agosto,Planalto,391
Fevereiro,Progresso,1603
Abril,Progresso,437
Fevereiro,Aurora,53
Maio,Planalto,726
Setembro,Progresso,1712
Janeiro,Planalto,448
Maio,Horizonte,1495
Setembro,Progresso,460
Janeiro,Progresso,262
Setembro,Planalto,609
Agosto,Horizonte,607
Abril,Progresso,607
Dezembro,Aurora,1121
Novembro,Planalto,1260
Outubro,Planalto,551
Maio,Progresso,1705
Maio,Horizonte,693
Novembro,Progresso,580
Dezembro,Litoral,1002
Junho,Progresso,836
Julho,Litoral,524
Agosto,Aurora,1817
Agosto,Planalto,91
Novembro,Planalto,653
Fevereiro,Horizonte,1334
Setembro,Progresso,97
Julho,Aurora,1994
Abril,Litoral,1867
Abril,Horizonte,1659
Novembro,Aurora,777
Agosto,Aurora,1519
Abril,Litoral,270
Junho,Litoral,1694
Maio,Planalto,1720
Marco,Progresso,989
Outubro,Horizonte,392
Novembro,Progresso,1311
Fevereiro,Horizonte,204
Setembro,Aurora,987
Outubro,Litoral,890
Setembro,Litoral,1129
Janeiro,Aurora,436
Outubro,Aurora,943
Marco,Horizonte,1982
Agosto,Aurora,1783
Junho,Horizonte,1388
Maio,Progresso,87
Maio,Litoral,1414
Junho,Litoral,900
Julho,Litoral,778
Janeiro,Progresso,280
Setembro,Progresso,501
Marco,Planalto,1415
Abril,Horizonte,1526
Outubro,Horizonte,306
Janeiro,Planalto,483
Novembro,Litoral,258
Outubro,Horizonte,1274
Marco,Horizonte,186
Fevereiro,Litoral,1713
Fevereiro,Aurora,614
Janeiro,Aurora,905
Agosto,Planalto,1467
Marco,Progresso,1669
Marco,Horizonte,770
Junho,Horizonte,894
Agosto,Planalto,1870
Setembro,Planalto,85
Setembro,Horizonte,1288
Abril,Litoral,76
Maio,Litoral,1731
Fevereiro,Progresso,67
Novembro,Horizonte,679
Setembro,Horizonte,1210
Agosto,Horizonte,628
Marco,Horizonte,952
Novembro,Planalto,1899
Dezembro,Aurora,1024
Setembro,Horizonte,1103
Marco,Aurora,1146
Setembro,Litoral,172
Fevereiro,Progresso,1006
Dezembro,Litoral,1050
Outubro,Horizonte,1036
Setembro,Litoral,1301
Agosto,Planalto,387
Setembro,Aurora,1040
Maio,Horizonte,322
Novembro,Planalto,1831
Novembro,Aurora,1510
Fevereiro,Planalto,951
Agosto,Litoral,88
Dezembro,Horizonte,1994
Junho,Litoral,731
Agosto,Progresso,475
Novembro,Horizonte,364
Maio,Litoral,663
Outubro,Horizonte,1879
Fevereiro,Aurora,1582
Junho,Horizonte,804
Maio,Horizonte,206
Dezembro,Aurora,921
Dezembro,Litoral,826
Maio,Horizonte,306
Janeiro,Planalto,1943
Fevereiro,Horizonte,904
Agosto,Litoral,684
Marco,Aurora,505
Outubro,Litoral,96
Marco,Progresso,1405
Agosto,Horizonte,59
Agosto,Horizonte,193
Fevereiro,Aurora,1504
Agosto,Horizonte,1884
Novembro,Planalto,1225
Janeiro,Planalto,536
Junho,Litoral,1209
Agosto,Aurora,1660
Marco,Progresso,1946
Agosto,Litoral,1099
Dezembro,Aurora,1080
Janeiro,Aurora,640
Novembro,Litoral,1088
Novembro,Litoral,1505
Setembro,Horizonte,948
Novembro,Progresso,1473
Setembro,Planalto,256
Maio,Horizonte,1674
Outubro,Aurora,1682
Abril,Progresso,959
Novembro,Progresso,1289
Junho,Litoral,1575
Dezembro,Progresso,1532
Julho,Progresso,308
Maio,Aurora,1402
Novembro,Horizonte,503
Outubro,Progresso,848
Setembro,Litoral,424
Marco,Horizonte,513
Julho,Litoral,124
Outubro,Progresso,291
Outubro,Horizonte,1090
Novembro,Progresso,1762
Maio,Aurora,1332
Julho,Horizonte,172
Fevereiro,Litoral,1384
Abril,Aurora,160
Fevereiro,Planalto,1329
Dezembro,Litoral,283
Julho,Progresso,1017
Fevereiro,Litoral,546
Novembro,Planalto,1941
Janeiro,Litoral,1113
Setembro,Aurora,1195
Janeiro,Litoral,1523
Agosto,Horizonte,776
Fevereiro,Planalto,1881
Dezembro,Litoral,1871
Agosto,Planalto,1866
Marco,Aurora,1592
Junho,Horizonte,141
Marco,Progresso,1434
Julho,Litoral,1196
Outubro,Aurora,386
Setembro,Planalto,1681
Fevereiro,Planalto,562
Dezembro,Aurora,652
Dezembro,Litoral,477
Maio,Progresso,1506
Junho,Litoral,56
Abril,Horizonte,169
Abril,Litoral,436
Abril,Horizonte,1423
Fevereiro,Planalto,690
Abril,Horizonte,1764
Novembro,Progresso,1171
Janeiro,Aurora,1116
Dezembro,Horizonte,232
Junho,Litoral,746
Janeiro,Horizonte,614
Outubro,Planalto,1813
Junho,Horizonte,1746
Janeiro,Progresso,1308
Junho,Horizonte,495
Outubro,Progresso,1943
Agosto,Litoral,1980
Novembro,Planalto,249
Fevereiro,Aurora,997
Fevereiro,Litoral,562
Dezembro,Litoral,1599
Abril,Aurora,1039
Novembro,Horizonte,262
Marco,Horizonte,1451
Abril,Horizonte,1862
Dezembro,Planalto,595
Julho,Litoral,535
Novembro,Progresso,1434
Janeiro,Aurora,1855
Junho,Litoral,217
Marco,Horizonte,939
Novembro,Aurora,980
Outubro,Progresso,1755
Julho,Litoral,1667
Outubro,Litoral,1477
Fevereiro,Planalto,877
Fevereiro,Litoral,186
Abril,Litoral,1306
Janeiro,Progresso,164
Marco,Progresso,1325
Setembro,Aurora,1566
Julho,Horizonte,1362
Julho,Progresso,1122
Novembro,Aurora,1525
Abril,Litoral,565
Fevereiro,Aurora,1964
Abril,Aurora,737
Junho,Aurora,1069
Novembro,Aurora,1345
Novembro,Progresso,1504
Marco,Horizonte,1099
Janeiro,Aurora,1143
Dezembro,Planalto,342
Agosto,Litoral,1479
Dezembro,Litoral,1307
Maio,Litoral,280
Maio,Litoral,1336
Novembro,Litoral,987
Abril,Aurora,1871
Junho,Horizonte,1659
Marco,Planalto,1194
Setembro,Progresso,1536
Maio,Planalto,567
Marco,Progresso,1097
Novembro,Progresso,755
Janeiro,Planalto,1753
Outubro,Aurora,426
Dezembro,Litoral,1573
Junho,Aurora,1984
Fevereiro,Litoral,486
Marco,Horizonte,902
Janeiro,Progresso,1795
Setembro,Planalto,1718
Agosto,Horizonte,1930
Dezembro,Litoral,1877
Fevereiro,Aurora,1019
Dezembro,Planalto,548
Novembro,Progresso,1247
Agosto,Horizonte,1736
Dezembro,Progresso,649
Setembro,Litoral,1886
Janeiro,Progresso,1582
Maio,Aurora,827
Agosto,Horizonte,1383
Novembro,Horizonte,119
Fevereiro,Aurora,254
Abril,Progresso,390
Julho,Aurora,1105
Marco,Planalto,1116
Dezembro,Aurora,167
Maio,Progresso,938
Agosto,Aurora,64
Dezembro,Litoral,1395
Outubro,Aurora,960
Marco,Aurora,676
Abril,Progresso,1410
Setembro,Planalto,1605
Julho,Planalto,739
Janeiro,Progresso,823
Dezembro,Progresso,1664
Abril,Progresso,1454
Abril,Litoral,1584
Setembro,Horizonte,962
Junho,Aurora,169
Setembro,Progresso,75
Dezembro,Progresso,1607
Junho,Progresso,1786
Junho,Planalto,113
Maio,Progresso,509
Maio,Aurora,1799
Fevereiro,Progresso,363
Agosto,Aurora,854
Agosto,Litoral,1663
Novembro,Horizonte,1289
Janeiro,Planalto,1529
Agosto,Aurora,1035
Maio,Litoral,785
Fevereiro,Horizonte,938
Fevereiro,Horizonte,1613
Junho,Horizonte,1031
Novembro,Aurora,1890
Setembro,Litoral,1786
Janeiro,Progresso,628
Dezembro,Litoral,1546
Junho,Litoral,1432
Setembro,Litoral,1199
Agosto,Aurora,1021
Novembro,Aurora,910
Junho,Aurora,756
Marco,Litoral,1759
Agosto,Aurora,1160
Setembro,Horizonte,1416
Janeiro,Aurora,1896
Dezembro,Planalto,444
Setembro,Aurora,533
Junho,Aurora,715
Junho,Aurora,505
Dezembro,Aurora,1549
Abril,Planalto,259
Janeiro,Progresso,574
Outubro,Aurora,725
Agosto,Horizonte,1051
Fevereiro,Planalto,1840
Dezembro,Progresso,945
Janeiro,Aurora,1053
Fevereiro,Progresso,1649
Janeiro,Horizonte,356
Janeiro,Planalto,1149
Setembro,Planalto,1095
Janeiro,Progresso,109
Abril,Aurora,435
Outubro,Litoral,105
Junho,Planalto,217
Julho,Litoral,1485
Fevereiro,Planalto,766
Junho,Aurora,914
Julho,Aurora,1844
Outubro,Planalto,1264
Outubro,Progresso,531
Fevereiro,Aurora,1992
Fevereiro,Aurora,1640
Outubro,Horizonte,1489
Julho,Aurora,389
Dezembro,Horizonte,845
Janeiro,Aurora,941
Agosto,Aurora,825
Novembro,Progresso,1332
Marco,Progresso,1423
Novembro,Aurora,650
Junho,Planalto,486
Setembro,Planalto,1295
Junho,Aurora,1486
Setembro,Planalto,1423
Julho,Aurora,1555
Setembro,Progresso,1674
Fevereiro,Litoral,1132
Dezembro,Horizonte,201
Agosto,Planalto,983
Agosto,Planalto,589
Fevereiro,Progresso,274
Dezembro,Planalto,1391
Abril,Aurora,612
Novembro,Aurora,1848
Julho,Litoral,1352
Novembro,Litoral,607
Abril,Litoral,1547
Abril,Aurora,1919
Junho,Litoral,667
Outubro,Litoral,1869
Junho,Aurora,73
Outubro,Progresso,1592
Marco,Planalto,417
Setembro,Horizonte,1048
Dezembro,Aurora,384
Outubro,Aurora,1506
Novembro,Horizonte,52
Fevereiro,Horizonte,1057
Junho,Litoral,1331
Dezembro,Horizonte,312
Julho,Planalto,170
Dezembro,Planalto,1793
Setembro,Planalto,70
Marco,Planalto,954
Outubro,Planalto,189
Marco,Litoral,1550
Julho,Aurora,1865
Abril,Horizonte,1362
Agosto,Aurora,255
Julho,Horizonte,92
Maio,Litoral,899
Julho,Litoral,1191
Marco,Progresso,1078
Dezembro,Progresso,256
Fevereiro,Litoral,684
Junho,Litoral,1912
Fevereiro,Horizonte,394
Marco,Litoral,1215
Junho,Aurora,421
Maio,Horizonte,1305
Agosto,Litoral,1237
Setembro,Horizonte,596
Novembro,Horizonte,1437
Marco,Planalto,1033
Dezembro,Progresso,384
Outubro,Horizonte,60
Marco,Horizonte,1481
Marco,Planalto,124
Junho,Litoral,1373
Janeiro,Horizonte,996
Julho,Planalto,962
Dezembro,Aurora,1454
Janeiro,Planalto,759
Maio,Progresso,902
Outubro,Progresso,825
Agosto,Litoral,1920
Abril,Litoral,935
Maio,Progresso,785
Abril,Progresso,683
Dezembro,Horizonte,1659
Dezembro,Progresso,1101
Abril,Litoral,1536
Dezembro,Progresso,445
Agosto,Litoral,732
Fevereiro,Aurora,1449
Janeiro,Progresso,470
Marco,Litoral,413
Setembro,Planalto,1968
Abril,Horizonte,1289
Outubro,Litoral,1904
Maio,Progresso,1174
Fevereiro,Progresso,1831
Abril,Aurora,142
Fevereiro,Planalto,1648
Fevereiro,Litoral,315
Abril,Planalto,255
Junho,Aurora,1153
Julho,Horizonte,86
Outubro,Planalto,1084
Marco,Aurora,1700
Marco,Litoral,1163
Outubro,Horizonte,793
Junho,Progresso,68
Dezembro,Aurora,1637
Marco,Progresso,423
Fevereiro,Horizonte,1859
Agosto,Aurora,143
Maio,Aurora,81
Janeiro,Horizonte,1736
Marco,Litoral,189
Outubro,Aurora,1643
Agosto,Horizonte,1022
Abril,Planalto,1094
Julho,Progresso,1222
Outubro,Aurora,1294
Dezembro,Planalto,782
Fevereiro,Aurora,803
Julho,Litoral,1292
Maio,Horizonte,1614
Maio,Aurora,1632
Junho,Horizonte,1981
Setembro,Aurora,107
Junho,Litoral,1498
Dezembro,Litoral,1348
Agosto,Planalto,189
Julho,Litoral,1096
Setembro,Horizonte,950
Abril,Litoral,427
Fevereiro,Aurora,971
Julho,Litoral,422
Junho,Horizonte,1136
