Mes,Subestacao,Consumo(kWh)
Setembro,Horizonte,640
Outubro,Progresso,1529
Setembro,Planalto,1601
Fevereiro,Planalto,1777
Agosto,Aurora,914
Agosto,Progresso,1404
Julho,Planalto,705
Agosto,Horizonte,708
Marco,Aurora,1412
Junho,Aurora,1377
Janeiro,Aurora,1844
Julho,Litoral,1342
Janeiro,Planalto,474
Setembro,Progresso,1464
Janeiro,Progresso,1771
Janeiro,Litoral,1590
Julho,Horizonte,1464
Fevereiro,Planalto,1627
Maio,Aurora,1762
Agosto,Litoral,1408
Agosto,Litoral,1997
Marco,Planalto,832
Julho,Progresso,812
Marco,Planalto,324
Junho,Progresso,1455
Junho,Planalto,1557
Marco,Progresso,658
Julho,Litoral,1758
Marco,Progresso,638
Agosto,Planalto,1278
Outubro,Horizonte,1184
Abril,Planalto,1978
Janeiro,Litoral,535
Abril,Progresso,1689
Julho,Progresso,633
Novembro,Progresso,654
Abril,Litoral,802
Junho,Planalto,759
Setembro,Progresso,134
Janeiro,Horizonte,1328
Maio,Horizonte,1339
Novembro,Aurora,1433
Julho,Horizonte,391
Janeiro,Aurora,470
Abril,Progresso,624
Junho,Litoral,868
Fevereiro,Litoral,569
Outubro,Litoral,951
Maio,Progresso,1071
Novembro,Progresso,1313
Outubro,Planalto,1452
Janeiro,Horizonte,413
Junho,Progresso,1165
Junho,Horizonte,774
Abril,Litoral,1128
Agosto,Horizonte,1419
Abril,Planalto,624
Agosto,Litoral,1605
Agosto,Horizonte,849
Maio,Planalto,1954
Abril,Horizonte,1937
Dezembro,Planalto,1516
Fevereiro,Horizonte,1716
Novembro,Litoral,1110
Marco,Litoral,125
Marco,Aurora,97
Abril,Planalto,385
Abril,Horizonte,1063
Outubro,Horizonte,1729
Novembro,Horizonte,990
Novembro,Progresso,444
Maio,Planalto,121
Abril,Horizonte,677
Novembro,Aurora,835
Outubro,Litoral,1771
Agosto,Progresso,359
Junho,Progresso,112
Junho,Litoral,1852
Agosto,Progresso,1673
Julho,Aurora,1700
Outubro,Aurora,653
Novembro,Litoral,592
Dezembro,Planalto,296
Outubro,Progresso,274
Agosto,Horizonte,1747
Fevereiro,Horizonte,1937
Setembro,Aurora,1832
Janeiro,Planalto,1759
Agosto,Planalto,106
Dezembro,Progresso,92
Novembro,Progresso,100
Dezembro,Litoral,1687
Dezembro,Aurora,133
Abril,Litoral,1816
Abril,Litoral,973
Maio,Planalto,930
Agosto,Progresso,593
Maio,Horizonte,1322
Agosto,Litoral,982
Outubro,Aurora,1606
Janeiro,Litoral,1624
Dezembro,Horizonte,1553
Outubro,Horizonte,640
Setembro,Aurora,75
Junho,Horizonte,696
Marco,Horizonte,1353
Agosto,Horizonte,1245
Setembro,Litoral,1455
Junho,Aurora,1812
Novembro,Litoral,752
Julho,Aurora,1875
Janeiro,Horizonte,1680
Maio,Horizonte,1937
Maio,Progresso,1385
Outubro,Horizonte,975
Abril,Aurora,837
Junho,Planalto,427
Julho,Aurora,930
Setembro,Horizonte,1283
Janeiro,Horizonte,1923
Junho,Planalto,871
Julho,Horizonte,968
Marco,Progresso,561
Agosto,Planalto,458
Maio,Litoral,1220
Setembro,Progresso,1356
Maio,Aurora,110
Setembro,Progresso,175
Outubro,Progresso,574
Abril,Horizonte,1804
Setembro,Litoral,390
Maio,Planalto,1290
Outubro,Progresso,1160
Setembro,Horizonte,519
Marco,Progresso,1753
Abril,Litoral,1479
Setembro,Planalto,1720
Outubro,Horizonte,414
Novembro,Progresso,1762
Junho,Litoral,961
Fevereiro,Aurora,742
Julho,Aurora,553
Fevereiro,Litoral,1088
Novembro,Planalto,967
Fevereiro,Progresso,1158
Novembro,Progresso,144
Janeiro,Litoral,745
Novembro,Progresso,596
Novembro,Planalto,842
Dezembro,Litoral,140
Novembro,Aurora,955
Marco,Aurora,967
Junho,Horizonte,1117
Agosto,Aurora,397
Setembro,Progresso,732
Julho,Planalto,1136
Abril,Planalto,1691
Junho,Horizonte,357
Maio,Progresso,650
Agosto,Litoral,1562
Janeiro,Horizonte,598
Janeiro,Progresso,1873
Novembro,Litoral,814
Junho,Aurora,1231
Outubro,Aurora,879
Dezembro,Litoral,1763
Fevereiro,Horizonte,230
Maio,Litoral,347
Janeiro,Progresso,79
Julho,Litoral,275
Janeiro,Progresso,1082
Abril,Progresso,1075
Setembro,Aurora,1794
Janeiro,Progresso,678
Abril,Planalto,813
Junho,Aurora,1283
Junho,Aurora,1847
Dezembro,Litoral,636
Agosto,Progresso,897
Janeiro,Litoral,1137
Julho,Progresso,1285
Janeiro,Aurora,924
Julho,Planalto,177
Marco,Aurora,1691
Novembro,Horizonte,1670
Agosto,Litoral,779
Marco,Planalto,1209
Janeiro,Litoral,1564
Agosto,Progresso,472
Marco,Litoral,1512
Fevereiro,Aurora,405
Janeiro,Aurora,1898
Marco,Litoral,1978
Fevereiro,Progresso,1853
Fevereiro,Progresso,1123
Junho,Planalto,950
Dezembro,Aurora,1166
Janeiro,Litoral,949
Fevereiro,Planalto,1201
Junho,Horizonte,1213
Marco,Planalto,1496
Abril,Horizonte,196
Janeiro,Horizonte,1539
Agosto,Planalto,689
Julho,Aurora,236
Julho,Planalto,1707
Marco,Planalto,1002
Outubro,Aurora,239
Outubro,Aurora,148
Marco,Aurora,236
Fevereiro,Aurora,480
Dezembro,Aurora,1407
Janeiro,Aurora,918
Julho,Planalto,787
Julho,Litoral,1069
Dezembro,Litoral,884
Fevereiro,Litoral,933
Julho,Planalto,480
Agosto,Aurora,1992
Janeiro,Horizonte,702
Setembro,Aurora,914
Julho,Progresso,553
Marco,Aurora,698
Agosto,Litoral,223
Julho,Aurora,164
Novembro,Aurora,1240
Agosto,Progresso,743
Junho,Horizonte,132
Setembro,Horizonte,366
Maio,Litoral,1796
Marco,Horizonte,772
Marco,Litoral,1882
Janeiro,Planalto,763
Dezembro,Progresso,1466
Agosto,Aurora,1248
Fevereiro,Progresso,875
Marco,Horizonte,942
Agosto,Aurora,1419
Agosto,Progresso,927
Novembro,Progresso,1483
Abril,Litoral,1440
Abril,Planalto,1648
Maio,Progresso,1111
Junho,Aurora,179
Maio,Planalto,693
Julho,Planalto,539
Fevereiro,Aurora,1704
Julho,Planalto,1263
Outubro,Horizonte,1255
Julho,Planalto,1873
Janeiro,Litoral,1335
Julho,Planalto,1632
Maio,Progresso,1019
Marco,Planalto,1607
Marco,Litoral,1672
Abril,Litoral,1480
Dezembro,Planalto,56
Fevereiro,Horizonte,1602
Fevereiro,Planalto,107
Janeiro,Aurora,748
Maio,Litoral,1985
Abril,Planalto,1105
Novembro,Horizonte,1961
Outubro,Horizonte,472
Fevereiro,Horizonte,930
Marco,Progresso,235
Julho,Progresso,734
Julho,Progresso,141
Dezembro,Aurora,719
Abril,Aurora,502
Maio,Planalto,1997
Maio,Progresso,1064
Junho,Progresso,1683
Setembro,Aurora,921
Fevereiro,Horizonte,594
Maio,Horizonte,468
Dezembro,Litoral,196
Marco,Planalto,1776
Abril,Planalto,1261
Outubro,Progresso,1745
Junho,Aurora,1568
Dezembro,Planalto,457
Agosto,Horizonte,1168
Janeiro,Aurora,830
Outubro,Progresso,1838
Agosto,Progresso,196
Novembro,Planalto,1554
Julho,Planalto,1290
Janeiro,Litoral,51
Fevereiro,Planalto,962
Marco,Planalto,81
Janeiro,Horizonte,1705
Setembro,Horizonte,285
Agosto,Aurora,1031
Fevereiro,Planalto,1111
Setembro,Planalto,1052
Julho,Progresso,1887
Setembro,Horizonte,1457
Junho,Progresso,378
Junho,Planalto,404
Novembro,Horizonte,1582
Abril,Planalto,100
Outubro,Litoral,991
Outubro,Progresso,1118
Fevereiro,Horizonte,1248
Julho,Horizonte,971
Maio,Planalto,996
Novembro,Planalto,1113
Junho,Aurora,348
Fevereiro,Aurora,1864
Maio,Progresso,553
Outubro,Horizonte,1342
Abril,Planalto,280
Setembro,Progresso,834
Junho,Horizonte,1850
Fevereiro,Planalto,891
Janeiro,Aurora,1543
Maio,Horizonte,1198
Setembro,Planalto,100
Junho,Progresso,1872
Outubro,Progresso,445
Dezembro,Litoral,811
Julho,Horizonte,1220
Maio,Progresso,919
Outubro,Horizonte,1599
Junho,Progresso,881
Maio,Horizonte,1892
Novembro,Horizonte,1495
Setembro,Horizonte,1619
Junho,Litoral,348
Novembro,Aurora,1055
Agosto,Horizonte,1404
Fevereiro,Aurora,1047
Dezembro,Aurora,1837
Setembro,Aurora,189
Maio,Progresso,519
Julho,Planalto,1431
Outubro,Aurora,1392
Janeiro,Horizonte,878
Outubro,Planalto,302
Maio,Progresso,645
Dezembro,Litoral,1365
Outubro,Aurora,1039
Fevereiro,Aurora,533
Dezembro,Progresso,1901
Junho,Horizonte,862
Novembro,Horizonte,992
Janeiro,Planalto,1914
Marco,Planalto,1111
Maio,Horizonte,402
Abril,Litoral,1071
Marco,Horizonte,786
Outubro,Litoral,729
Maio,Progresso,1955
Novembro,Litoral,494
Agosto,Progresso,1872
Novembro,Aurora,1226
Abril,Horizonte,1450
Janeiro,Planalto,1600
Novembro,Aurora,1978
Julho,Planalto,430
Agosto,Litoral,417
Marco,Horizonte,975
Junho,Horizonte,631
Fevereiro,Horizonte,1595
Julho,Aurora,1548
Agosto,Progresso,711
Junho,Litoral,865
Junho,Aurora,401
Maio,Aurora,1118
Agosto,Progresso,53
Janeiro,Planalto,1693
Outubro,Planalto,955
Abril,Horizonte,1819
Abril,Aurora,871
Marco,Progresso,1430
Marco,Progresso,68
Abril,Planalto,592
Novembro,Progresso,1998
Janeiro,Planalto,267
Novembro,Planalto,408
Novembro,Aurora,551
Fevereiro,Litoral,1329
Setembro,Horizonte,1429
Outubro,Litoral,573
Fevereiro,Progresso,272
Maio,Litoral,1967
Setembro,Litoral,953
Setembro,Planalto,767
Agosto,Aurora,1606
Janeiro,Progresso,280
Janeiro,Horizonte,1818
Setembro,Planalto,1917
Novembro,Horizonte,1696
Agosto,Aurora,870
Outubro,Litoral,98
Setembro,Litoral,408
Julho,Aurora,286
Marco,Progresso,850
Marco,Planalto,1405
Fevereiro,Litoral,1649
Maio,Aurora,1921
Dezembro,Planalto,497
Dezembro,Planalto,774
Marco,Aurora,426
Junho,Litoral,1758
Fevereiro,Progresso,1764
Dezembro,Litoral,584
Marco,Litoral,1963
Maio,Litoral,129
Dezembro,Litoral,1730
Novembro,Horizonte,1487
Novembro,Aurora,743
Janeiro,Progresso,517
Janeiro,Progresso,1778
Outubro,Horizonte,1726
Setembro,Progresso,1979
Julho,Horizonte,726
Janeiro,Horizonte,1138
Dezembro,Progresso,191
Agosto,Progresso,575
Marco,Litoral,1005
Agosto,Horizonte,699
Maio,Planalto,812
Janeiro,Aurora,1111
Julho,Litoral,760
Maio,Horizonte,140
Junho,Litoral,1392
Junho,Litoral,680
Agosto,Aurora,416
Setembro,Progresso,1331
Fevereiro,Progresso,117
Setembro,Aurora,409
Dezembro,Litoral,1066
Novembro,Horizonte,834
Outubro,Progresso,1965
Setembro,Planalto,1029
Outubro,Horizonte,760
Outubro,Litoral,1511
Julho,Planalto,1004
Janeiro,Horizonte,247
Julho,Aurora,752
Outubro,Planalto,121
Maio,Litoral,1339
Junho,Planalto,650
Outubro,Aurora,693
Julho,Progresso,513
Maio,Progresso,111
Julho,Progresso,1337
Setembro,Aurora,930
Marco,Horizonte,1891
Agosto,Aurora,1430
Fevereiro,Planalto,777
Novembro,Horizonte,1769
Julho,Progresso,1411
Fevereiro,Aurora,239
Abril,Litoral,1141
Julho,Progresso,1096
Marco,Litoral,648
Fevereiro,Horizonte,360
Novembro,Progresso,418
Outubro,Aurora,317
Julho,Litoral,1202
Janeiro,Aurora,1582
Agosto,Progresso,1719
Marco,Aurora,1097
Dezembro,Progresso,494
Dezembro,Planalto,512
Fevereiro,Aurora,542
Marco,Planalto,1854
Maio,Litoral,1469
Novembro,Aurora,1005
Agosto,Aurora,525
Outubro,Litoral,1791
Julho,Aurora,1239
Julho,Progresso,770
Dezembro,Planalto,673
Julho,Horizonte,1148
Agosto,Progresso,1301
Janeiro,Horizonte,561
Abril,Litoral,333
Junho,Litoral,1702
Setembro,Aurora,1628
Fevereiro,Progresso,1674
Janeiro,Horizonte,253
Outubro,Planalto,1430
Dezembro,Progresso,930
Fevereiro,Litoral,645
Julho,Progresso,1933
Marco,Planalto,106
Outubro,Progresso,1409
Fevereiro,Aurora,1961
Novembro,Planalto,1977
Julho,Horizonte,890
Fevereiro,Litoral,1933
Marco,Progresso,1908
Novembro,Planalto,1630
Julho,Aurora,1687
Abril,Aurora,1439
Janeiro,Horizonte,474
Maio,Litoral,1620
Dezembro,Aurora,1432
Setembro,Litoral,861
Agosto,Planalto,641
Dezembro,Progresso,1846
Setembro,Horizonte,1044
Outubro,Aurora,923
Setembro,Progresso,1867
Julho,Aurora,1658
Abril,Horizonte,558
Maio,Aurora,1265
Janeiro,Horizonte,1375
Janeiro,Progresso,1551
Marco,Planalto,981
Agosto,Horizonte,972
Fevereiro,Planalto,114
Abril,Litoral,623
Fevereiro,Progresso,1772
Maio,Horizonte,1889
Setembro,Progresso,1950
Janeiro,Planalto,298
Maio,Planalto,1035
Setembro,Progresso,507
Janeiro,Progresso,693
Setembro,Planalto,1584
Agosto,Progresso,1134
Abril,Planalto,1633
Dezembro,Litoral,174
Novembro,Planalto,1777
Outubro,Aurora,501
Maio,Planalto,1333
Maio,Litoral,1146
Novembro,Planalto,723
Dezembro,Progresso,1872
Junho,Litoral,1045
Julho,Horizonte,146
Agosto,Planalto,1598
Agosto,Progresso,1532
Novembro,Horizonte,598
Fevereiro,Horizonte,404
Setembro,Horizonte,1497
Julho,Aurora,355
Abril,Progresso,1378
Abril,Aurora,1888
Novembro,Progresso,1987
Agosto,Progresso,1771
Abril,Litoral,1192
Junho,Horizonte,1487
Maio,Planalto,792
Marco,Litoral,1790
Outubro,Planalto,758
Novembro,Horizonte,1691
Fevereiro,Progresso,1066
Setembro,Litoral,119
Outubro,Aurora,1185
Setembro,Progresso,823
Janeiro,Aurora,734
Outubro,Progresso,180
Marco,Progresso,526
Agosto,Horizonte,234
Junho,Litoral,774
Maio,Planalto,606
Maio,Horizonte,121
Junho,Planalto,333
Julho,Progresso,738
Janeiro,Aurora,1518
Setembro,Planalto,1277
Marco,Aurora,731
Abril,Planalto,161
Outubro,Aurora,599
Janeiro,Horizonte,830
Novembro,Planalto,1872
Outubro,Horizonte,1265
Marco,Horizonte,1746
Fevereiro,Aurora,1932
Fevereiro,Planalto,1731
Janeiro,Planalto,768
Agosto,Litoral,885
Marco,Aurora,305
Marco,Planalto,610
Junho,Progresso,926
Agosto,Litoral,95
Setembro,Planalto,741
Setembro,Aurora,1834
Abril,Progresso,1187
Maio,Planalto,800
Fevereiro,Horizonte,1129
Novembro,Horizonte,1884
Setembro,Progresso,1371
Agosto,Progresso,1404
Marco,Progresso,1092
Novembro,Progresso,974
Dezembro,Aurora,576
Setembro,Horizonte,466
Marco,Planalto,1518
Setembro,Planalto,730
Fevereiro,Horizonte,1681
Dezembro,Planalto,1414
Outubro,Horizonte,1577
Setembro,Litoral,1768
Agosto,Horizonte,1330
Setembro,Planalto,1450
Maio,Litoral,767
Novembro,Planalto,1922
Novembro,Aurora,1838
Fevereiro,Planalto,907
Agosto,Litoral,1655
Dezembro,Horizonte,1569
Junho,Planalto,440
Agosto,Horizonte,1766
Novembro,Planalto,175
Maio,Progresso,746
Outubro,Planalto,577
Fevereiro,Progresso,898
Junho,Planalto,419
Maio,Planalto,1683
Dezembro,Progresso,298
Dezembro,Aurora,1058
Maio,Horizonte,1823
Janeiro,Litoral,218
Fevereiro,Planalto,172
Agosto,Litoral,1993
Marco,Aurora,1003
Outubro,Planalto,342
Marco,Progresso,1136
Agosto,Progresso,1339
Agosto,Planalto,552
Fevereiro,Progresso,1100
Agosto,Aurora,584
Novembro,Horizonte,1203
Janeiro,Horizonte,442
Junho,Aurora,1494
Agosto,Progresso,423
Marco,Horizonte,1442
Agosto,Progresso,1397
Dezembro,Progresso,1872
Janeiro,Litoral,1553
Novembro,Horizonte,518
Novembro,Progresso,774
Setembro,Litoral,1981
Novembro,Aurora,1897
Setembro,Horizonte,1024
Maio,Aurora,832
Outubro,Aurora,259
Abril,Planalto,965
Novembro,Horizonte,203
Junho,Aurora,817
Dezembro,Aurora,354
Julho,Aurora,157
Maio,Progresso,1865
Novembro,Horizonte,1572
Outubro,Horizonte,390
Setembro,Horizonte,1727
Marco,Horizonte,1061
Julho,Horizonte,1187
Outubro,Aurora,627
Outubro,Litoral,613
Novembro,Planalto,1798
Maio,Horizonte,1552
Julho,Progresso,52
Fevereiro,Litoral,1797
Abril,Progresso,71
Fevereiro,Aurora,1952
Dezembro,Planalto,1852
Julho,Aurora,902
Fevereiro,Aurora,1520
Novembro,Horizonte,1712
Janeiro,Progresso,1090
Setembro,Horizonte,313
Janeiro,Aurora,211
Agosto,Planalto,1394
Fevereiro,Litoral,191
Dezembro,Aurora,684
Agosto,Aurora,998
Marco,Aurora,949
Junho,Progresso,1631
Marco,Litoral,564
Julho,Planalto,90
Outubro,Aurora,777
Setembro,Litoral,1246
Fevereiro,Aurora,870
Dezembro,Litoral,1531
Dezembro,Litoral,75
Maio,Progresso,976
Junho,Progresso,1628
Abril,Litoral,731
Abril,Horizonte,345
Abril,Aurora,998
Fevereiro,Progresso,1828
Abril,Litoral,379
Novembro,Horizonte,1657
Janeiro,Litoral,1963
Dezembro,Planalto,781
Junho,Litoral,864
Janeiro,Planalto,1056
Outubro,Progresso,1997
Junho,Progresso,662
Janeiro,Litoral,1983
Junho,Progresso,1608
Outubro,Litoral,1708
Agosto,Litoral,1094
Novembro,Planalto,1772
Fevereiro,Aurora,349
Fevereiro,Litoral,146
Dezembro,Aurora,1636
Abril,Horizonte,1006
Novembro,Progresso,812
Marco,Horizonte,1166
Abril,Horizonte,104
Dezembro,Litoral,112
Julho,Horizonte,1281
Novembro,Litoral,1467
Janeiro,Progresso,1502
Junho,Progresso,899
Marco,Horizonte,939
Novembro,Litoral,1418
Outubro,Planalto,1733
Julho,Planalto,836
Outubro,Aurora,53
Fevereiro,Aurora,182
Fevereiro,Aurora,1687
Abril,Horizonte,693
Janeiro,Litoral,1192
Marco,Aurora,917
Setembro,Litoral,941
Julho,Horizonte,1521
Julho,Litoral,1591
Novembro,Litoral,1212
Abril,Horizonte,230
Fevereiro,Planalto,1395
Abril,Litoral,734
Junho,Litoral,570
Novembro,Progresso,1082
Novembro,Progresso,1530
Marco,Aurora,844
Janeiro,Aurora,1114
Dezembro,Horizonte,1954
Agosto,Horizonte,542
Dezembro,Progresso,713
Maio,Progresso,378
Maio,Aurora,777
Novembro,Progresso,920
Abril,Litoral,1611
Junho,Litoral,1246
Marco,Progresso,1661
Setembro,Horizonte,1633
Maio,Aurora,1947
Marco,Litoral,242
Novembro,Horizonte,1502
Janeiro,Progresso,813
Outubro,Aurora,202
Dezembro,Aurora,1352
Junho,Horizonte,1036
Fevereiro,Horizonte,1113
Marco,Horizonte,1411
Janeiro,Progresso,889
Setembro,Progresso,1223
Agosto,Horizonte,643
Dezembro,Progresso,1675
Fevereiro,Aurora,224
Dezembro,Planalto,142
Novembro,Progresso,667
Agosto,Aurora,1927
Dezembro,Planalto,874
Setembro,Planalto,1856
Janeiro,Horizonte,1717
Maio,Horizonte,1873
Agosto,Aurora,188
Novembro,Horizonte,440
Fevereiro,Planalto,552
Abril,Aurora,567
Julho,Aurora,698
Marco,Aurora,1473
Dezembro,Horizonte,1220
Maio,Horizonte,1399
Agosto,Horizonte,1328
Dezembro,Progresso,473
Outubro,Progresso,298
Marco,Progresso,952
Abril,Aurora,1433
Setembro,Horizonte,1304
Julho,Progresso,230
Janeiro,Aurora,1684
Dezembro,Planalto,1257
Abril,Progresso,887
Abril,Aurora,464
Setembro,Litoral,1493
Junho,Progresso,494
Setembro,Planalto,1817
Dezembro,Aurora,1270
Junho,Progresso,1213
Junho,Progresso,156
Maio,Litoral,1144
Maio,Aurora,518
Fevereiro,Aurora,1795
Agosto,Aurora,1949
Agosto,Horizonte,305
Novembro,Litoral,1195
Janeiro,Aurora,703
Agosto,Litoral,693
Maio,Horizonte,1753
Fevereiro,Aurora,1034
Fevereiro,Litoral,394
Junho,Litoral,488
Novembro,Horizonte,428
Setembro,Litoral,338
Janeiro,Horizonte,960
Dezembro,Progresso,1744
Junho,Litoral,680
Setembro,Horizonte,1567
Agosto,Planalto,1435
Novembro,Aurora,559
Junho,Aurora,663
Marco,Aurora,1218
Agosto,Horizonte,1925
Setembro,Horizonte,480
Janeiro,Aurora,246
Dezembro,Horizonte,1678
Setembro,Litoral,1751
Junho,Litoral,1450
Junho,Litoral,1909
Dezembro,Progresso,663
Abril,Aurora,1579
Janeiro,Planalto,149
Outubro,Aurora,1652
Agosto,Litoral,219
Fevereiro,Aurora,1848
Dezembro,Progresso,1904
Janeiro,Litoral,359
Fevereiro,Progresso,339
Janeiro,Progresso,1395
Janeiro,Progresso,584
Setembro,Litoral,1129
Janeiro,Progresso,683
Abril,Progresso,899
Outubro,Planalto,592
Junho,Aurora,61
Julho,Planalto,992
Fevereiro,Aurora,1342
Junho,Litoral,1308
Julho,Planalto,695
Outubro,Horizonte,951
Outubro,Litoral,655
Fevereiro,Litoral,401
Fevereiro,Aurora,717
Outubro,Aurora,1964
Julho,Progresso,555
Dezembro,Horizonte,1676
Janeiro,Litoral,729
Agosto,Litoral,1298
Novembro,Planalto,1115
Marco,Aurora,1410
Novembro,Planalto,1918
Junho,Aurora,1921
Setembro,Aurora,459
Junho,Planalto,1164
Setembro,Planalto,1514
Julho,Planalto,1485
Setembro,Aurora,266
Fevereiro,Horizonte,941
Dezembro,Planalto,297
Agosto,Aurora,607
Agosto,Planalto,610
Fevereiro,Horizonte,904
Dezembro,Horizonte,1252
Abril,Progresso,967
Novembro,Progresso,415
Julho,Horizonte,1152
Novembro,Planalto,469
Abril,Progresso,248
Abril,Aurora,1518
Junho,Horizonte,647
Outubro,Planalto,527
Junho,Aurora,1595
Outubro,Horizonte,714
Marco,Horizonte,222
Setembro,Planalto,324
Dezembro,Planalto,1458
Outubro,Litoral,1233
Novembro,Planalto,546
Fevereiro,Aurora,425
Junho,Progresso,848
Dezembro,Planalto,722
Julho,Planalto,1457
Dezembro,Progresso,157
Setembro,Progresso,354
Marco,Horizonte,960
Outubro,Horizonte,1305
Marco,Progresso,284
Julho,Progresso,920
Abril,Progresso,61
Agosto,Aurora,837
Julho,Litoral,550
Maio,Aurora,184
Julho,Litoral,1658
Marco,Horizonte,552
Dezembro,Progresso,775
Fevereiro,Aurora,111
Junho,Progresso,608
Fevereiro,Progresso,1631
Marco,Progresso,992
Junho,Aurora,467
Maio,Progresso,1184
Agosto,Horizonte,1040
Setembro,Litoral,570
Novembro,Planalto,1280
Marco,Horizonte,702
Dezembro,Litoral,1661
Outubro,Planalto,147
Marco,Progresso,1261
Marco,Horizonte,1370
Junho,Planalto,1402
Janeiro,Planalto,1063
Julho,Planalto,985
Dezembro,Progresso,1094
Janeiro,Litoral,149
Maio,Litoral,1915
Outubro,Horizonte,1138
Agosto,Progresso,261
Abril,Litoral,1092
Maio,Horizonte,958
Abril,Litoral,130
Dezembro,Aurora,782
Dezembro,Progresso,684
Abril,Aurora,310
Dezembro,Litoral,299
Agosto,Litoral,1253
Fevereiro,Aurora,1856
Janeiro,Progresso,1537
Marco,Horizonte,1613
Setembro,Planalto,659
Abril,Aurora,1983
Outubro,Progresso,1019
Maio,Progresso,455
Fevereiro,Planalto,132
Abril,Horizonte,817
Fevereiro,Horizonte,1590
Fevereiro,Litoral,952
Abril,Litoral,1853
Junho,Aurora,503
Julho,Horizonte,689
Outubro,Aurora,1032
Marco,Litoral,1959
Marco,Aurora,1700
Outubro,Planalto,120
Junho,Aurora,1868
Dezembro,Litoral,1851
Marco,Litoral,1153
Fevereiro,Planalto,1570
Agosto,Planalto,1243
Maio,Horizonte,1060
Janeiro,Planalto,416
Marco,Planalto,1309
Outubro,Horizonte,1090
Agosto,Planalto,1650
Abril,Progresso,1262
Julho,Progresso,495
Outubro,Progresso,516
Dezembro,Planalto,1419
Fevereiro,Litoral,1625
Julho,Litoral,1205
Maio,Horizonte,1277
Maio,Litoral,876
Junho,Litoral,1618
Setembro,Horizonte,1798
Junho,Progresso,1561
Dezembro,Horizonte,269
Agosto,Litoral,1255
Julho,Litoral,107
Setembro,Horizonte,655
