Mes,Subestacao,Consumo(kWh)
Marco,Planalto,1698
Abril,Planalto,584
Setembro,Progresso,470
Maio,Planalto,495
Julho,Horizonte,928
Outubro,Progresso,185
Fevereiro,Litoral,1578
Maio,Horizonte,1833
Setembro,Progresso,1374
Novembro,Progresso,1682
Marco,Aurora,82
Setembro,Progresso,696
Novembro,Horizonte,1840
Junho,Planalto,327
Abril,Horizonte,182
Julho,Litoral,799
Agosto,Progresso,1600
Junho,Progresso,1862
Maio,Progresso,175
Junho,Progresso,394
Maio,Aurora,66
Agosto,Aurora,873
Janeiro,Planalto,611
Novembro,Progresso,696
Julho,Litoral,679
Outubro,Planalto,1451
Outubro,Progresso,867
Novembro,Aurora,109
Fevereiro,Litoral,1710
Setembro,Planalto,516
Janeiro,Litoral,677
Novembro,Progresso,440
Outubro,Horizonte,985
Junho,Litoral,734
Setembro,Litoral,1260
Janeiro,Aurora,547
Abril,Progresso,649
Abril,Litoral,1788
Setembro,Progresso,1434
Novembro,Aurora,1896
Maio,Progresso,1905
Maio,Aurora,498
Junho,Aurora,1767
Janeiro,Planalto,1937
Janeiro,Progresso,729
Setembro,Horizonte,1254
Marco,Planalto,1885
Abril,Aurora,179
Janeiro,Horizonte,198
Setembro,Litoral,1545
Agosto,Litoral,867
Fevereiro,Planalto,1794
Agosto,Horizonte,1696
Julho,Progresso,997
Novembro,Horizonte,549
Junho,Planalto,1722
Janeiro,Progresso,1428
Julho,Progresso,1989
Outubro,Litoral,1284
Julho,Horizonte,707
Setembro,Progresso,1669
Janeiro,Planalto,1103
Fevereiro,Litoral,626
Novembro,Progresso,1097
Setembro,Horizonte,1033
Setembro,Litoral,772
Junho,Horizonte,271
Junho,Horizonte,651
Abril,Horizonte,1691
Abril,Litoral,733
Maio,Progresso,791
Marco,Aurora,974
Janeiro,Progresso,1662
Janeiro,Litoral,629
Dezembro,Aurora,1950
Julho,Aurora,450
Janeiro,Aurora,1938
Janeiro,Planalto,950
Marco,Litoral,1677
Outubro,Planalto,561
Abril,Aurora,137
Abril,Planalto,1538
Fevereiro,Planalto,99
Janeiro,Litoral,152
Marco,Horizonte,417
Novembro,Planalto,985
Abril,Planalto,1565
Marco,Aurora,1631
Agosto,Aurora,1764
Outubro,Aurora,1852
Janeiro,Progresso,1341
Fevereiro,Planalto,1470
Julho,Aurora,1393
Abril,Litoral,1593
Agosto,Progresso,1522
Novembro,Horizonte,1850
Marco,Planalto,1549
Junho,Planalto,947
Setembro,Litoral,1663
Janeiro,Horizonte,958
Janeiro,Horizonte,1313
Agosto,Progresso,307
Marco,Planalto,1781
Maio,Aurora,1915
Janeiro,Litoral,1716
Maio,Litoral,439
Novembro,Litoral,1416
Junho,Litoral,822
Agosto,Aurora,803
Marco,Aurora,1460
Marco,Progresso,443
Dezembro,Planalto,732
Novembro,Aurora,1732
Novembro,Progresso,319
Outubro,Horizonte,198
Setembro,Planalto,1453
Abril,Aurora,860
Abril,Horizonte,77
Dezembro,Progresso,1222
Julho,Aurora,1493
Fevereiro,Aurora,329
Agosto,Horizonte,1255
Junho,Aurora,215
Marco,Litoral,66
Setembro,Aurora,1223
Maio,Planalto,388
Agosto,Horizonte,1118
Julho,Planalto,1575
Agosto,Progresso,891
Julho,Planalto,238
Marco,Litoral,700
Fevereiro,Litoral,1134
Julho,Planalto,343
Marco,Progresso,1907
Marco,Aurora,1106
Fevereiro,Litoral,1372
Abril,Planalto,464
Agosto,Planalto,1697
Dezembro,Planalto,852
Janeiro,Aurora,1622
Janeiro,Horizonte,480
Dezembro,Progresso,1568
Maio,Horizonte,1173
Novembro,Progresso,1096
Maio,Progresso,1493
Novembro,Planalto,1497
Dezembro,Litoral,536
Janeiro,Planalto,1803
Junho,Aurora,138
Janeiro,Progresso,1282
Maio,Litoral,320
Setembro,Progresso,1822
Dezembro,Progresso,949
Maio,Planalto,1479
Junho,Litoral,1794
Agosto,Litoral,327
Novembro,Progresso,255
Janeiro,Litoral,1663
Fevereiro,Litoral,962
Setembro,Planalto,377
Marco,Horizonte,1683
Junho,Aurora,907
Maio,Horizonte,926
Novembro,Litoral,911
Fevereiro,Progresso,385
Julho,Aurora,655
Abril,Aurora,641
Janeiro,Progresso,1111
Abril,Aurora,1063
Junho,Progresso,1993
Julho,Aurora,1301
Julho,Horizonte,1556
Julho,Aurora,1207
Marco,Planalto,757
Junho,Progresso,1027
Agosto,Aurora,1463
Abril,Progresso,1867
Agosto,Planalto,1686
Fevereiro,Aurora,474
Outubro,Aurora,636
Setembro,Planalto,855
Setembro,Planalto,1583
Agosto,Planalto,769
Outubro,Progresso,1668
Outubro,Planalto,1500
Janeiro,Progresso,998
Fevereiro,Horizonte,704
Junho,Aurora,523
Outubro,Aurora,617
Maio,Litoral,1434
Dezembro,Horizonte,1872
Setembro,Planalto,260
Maio,Planalto,1252
Fevereiro,Horizonte,1993
Outubro,Planalto,1131
Abril,Litoral,1146
Setembro,Progresso,264
Janeiro,Aurora,949
Novembro,Horizonte,1851
Janeiro,Aurora,1146
Dezembro,Progresso,516
Julho,Horizonte,1344
Novembro,Progresso,1572
Marco,Planalto,403
Outubro,Planalto,1307
Fevereiro,Planalto,1392
Setembro,Progresso,1092
Marco,Progresso,674
Fevereiro,Progresso,1648
Dezembro,Aurora,421
Agosto,Progresso,233
Outubro,Planalto,1350
Junho,Litoral,723
Junho,Progresso,804
Outubro,Litoral,1218
Novembro,Planalto,1731
Julho,Progresso,1154
Julho,Aurora,371
Novembro,Aurora,484
Junho,Litoral,1906
Abril,Aurora,1116
Novembro,Aurora,1386
Setembro,Aurora,1979
Junho,Planalto,342
Abril,Aurora,737
Dezembro,Horizonte,937
Marco,Progresso,118
Abril,Aurora,105
Marco,Aurora,680
Fevereiro,Aurora,1277
Maio,Horizonte,469
Fevereiro,Aurora,616
Junho,Aurora,599
Marco,Progresso,292
Junho,Horizonte,1274
Novembro,Horizonte,797
Outubro,Aurora,1547
Setembro,Horizonte,576
Janeiro,Litoral,1729
Junho,Horizonte,126
Setembro,Horizonte,1551
Novembro,Horizonte,1894
Abril,Planalto,489
Novembro,Planalto,1336
Dezembro,Planalto,1258
Fevereiro,Horizonte,1128
Abril,Litoral,1381
Janeiro,Horizonte,565
Marco,Aurora,1372
Outubro,Litoral,1625
Setembro,Planalto,1303
Outubro,Progresso,1450
Maio,Litoral,1359
Novembro,Planalto,1211
Junho,Litoral,1551
Marco,Litoral,664
Maio,Horizonte,1080
Novembro,Aurora,725
Agosto,Progresso,1492
Junho,Planalto,1545
Abril,Litoral,469
Fevereiro,Progresso,1950
Setembro,Litoral,325
Dezembro,Aurora,1634
Janeiro,Progresso,657
Janeiro,Planalto,620
Abril,Litoral,1816
Julho,Aurora,1762
Janeiro,Progresso,139
Setembro,Litoral,331
Abril,Litoral,1621
Marco,Planalto,1244
Janeiro,Aurora,687
Outubro,Horizonte,860
Abril,Litoral,1428
Setembro,Progresso,1277
Outubro,Planalto,1362
Junho,Planalto,917
Junho,Litoral,511
Janeiro,Litoral,1682
Outubro,Litoral,799
Fevereiro,Horizonte,1246
Novembro,Litoral,350
Junho,Aurora,649
Fevereiro,Progresso,1984
Marco,Litoral,1936
Abril,Horizonte,578
Novembro,Progresso,189
Maio,Planalto,1839
Setembro,Litoral,327
Dezembro,Progresso,712
Abril,Planalto,560
Novembro,Horizonte,1419
Setembro,Aurora,1919
Novembro,Litoral,1213
Outubro,Aurora,163
Marco,Horizonte,629
Agosto,Progresso,1580
Dezembro,Progresso,1439
Janeiro,Horizonte,740
Novembro,Horizonte,686
Setembro,Litoral,1470
Setembro,Planalto,1898
Outubro,Aurora,872
Fevereiro,Aurora,1923
Abril,Progresso,924
Agosto,Progresso,1997
Julho,Litoral,1943
Janeiro,Horizonte,1818
Maio,Aurora,989
Julho,Litoral,1732
Abril,Progresso,991
Janeiro,Progresso,1184
Setembro,Aurora,1948
Maio,Progresso,407
Novembro,Progresso,1311
Fevereiro,Planalto,52
Agosto,Horizonte,1796
Novembro,Progresso,453
Fevereiro,Planalto,74
Marco,Litoral,1916
Outubro,Progresso,558
Janeiro,Litoral,745
Novembro,Progresso,1538
Fevereiro,Aurora,110
Julho,Planalto,1581
Outubro,Planalto,172
Fevereiro,Aurora,1570
Junho,Horizonte,104
Marco,Planalto,1236
Abril,Litoral,1023
Novembro,Planalto,1772
Agosto,Horizonte,1112
Marco,Litoral,1770
Outubro,Litoral,1156
Junho,Aurora,1780
Janeiro,Progresso,595
Julho,Aurora,162
Agosto,Progresso,474
Novembro,Aurora,967
Agosto,Progresso,279
Marco,Planalto,1356
Outubro,Litoral,966
Janeiro,Progresso,1360
Setembro,Planalto,204
Junho,Horizonte,214
Novembro,Aurora,1011
Setembro,Horizonte,1255
Julho,Planalto,1312
Janeiro,Horizonte,698
Dezembro,Horizonte,1412
Dezembro,Planalto,987
Janeiro,Litoral,561
Junho,Progresso,981
Maio,Aurora,315
Setembro,Progresso,236
Fevereiro,Aurora,1113
Agosto,Progresso,1895
Novembro,Horizonte,1566
Maio,Litoral,1752
Fevereiro,Horizonte,440
Outubro,Litoral,1333
Novembro,Planalto,704
Novembro,Aurora,1789
Dezembro,Aurora,225
Junho,Planalto,823
Outubro,Progresso,813
Agosto,Planalto,1402
Abril,Planalto,980
Fevereiro,Litoral,1273
Dezembro,Planalto,760
Novembro,Aurora,1269
Maio,Horizonte,875
Dezembro,Litoral,638
Fevereiro,Litoral,580
Fevereiro,Progresso,1135
Junho,Horizonte,1400
Novembro,Litoral,1979
Outubro,Planalto,330
Setembro,Litoral,1835
Abril,Litoral,276
Junho,Litoral,688
Julho,Progresso,1131
Novembro,Litoral,970
Junho,Litoral,526
Agosto,Progresso,1449
Abril,Horizonte,765
Dezembro,Aurora,292
Janeiro,Progresso,416
Julho,Progresso,985
Marco,Litoral,1917
Junho,Litoral,1573
Fevereiro,Aurora,887
Setembro,Litoral,1325
Janeiro,Planalto,955
Junho,Litoral,1395
Junho,Litoral,425
Maio,Planalto,1482
Maio,Aurora,760
Janeiro,Planalto,1561
Outubro,Progresso,392
Dezembro,Planalto,289
Maio,Horizonte,188
Fevereiro,Progresso,1195
Julho,Litoral,469
Marco,Progresso,1634
Abril,Aurora,353
Marco,Aurora,164
Marco,Planalto,392
Abril,Progresso,1324
Maio,Litoral,56
Janeiro,Aurora,780
Abril,Litoral,1662
Dezembro,Horizonte,228
Dezembro,Aurora,1218
Novembro,Planalto,465
Agosto,Horizonte,715
Outubro,Progresso,1194
Julho,Litoral,1197
Setembro,Aurora,199
Maio,Horizonte,446
Outubro,Horizonte,430
Abril,Aurora,1853
Agosto,Progresso,888
Setembro,Progresso,50
Julho,Planalto,1746
Julho,Progresso,293
Maio,Planalto,1960
Abril,Horizonte,1471
Outubro,Aurora,1324
Janeiro,Progresso,928
Outubro,Planalto,1649
Outubro,Horizonte,1372
Julho,Progresso,809
Janeiro,Litoral,1003
Janeiro,Horizonte,1370
Maio,Progresso,1026
Setembro,Horizonte,1573
Junho,Aurora,1188
Marco,Aurora,1880
Marco,Aurora,50
Julho,Litoral,602
Junho,Aurora,1758
Setembro,Litoral,1673
Junho,Aurora,531
Maio,Horizonte,1683
Outubro,Progresso,649
Julho,Progresso,812
Janeiro,Aurora,1583
Dezembro,Progresso,384
Julho,Aurora,514
Marco,Aurora,1214
Setembro,Planalto,632
Junho,Planalto,186
Setembro,Planalto,1053
Maio,Litoral,1684
Julho,Planalto,1736
Abril,Aurora,999
Julho,Horizonte,736
Janeiro,Planalto,216
Julho,Planalto,1416
Agosto,Horizonte,1483
Maio,Aurora,1842
Fevereiro,Litoral,959
Maio,Planalto,1809
Junho,Horizonte,929
Dezembro,Aurora,891
Fevereiro,Progresso,114
Junho,Litoral,1654
Junho,Horizonte,1140
Janeiro,Horizonte,482
Janeiro,Horizonte,1123
Novembro,Planalto,1387
Outubro,Progresso,1382
Marco,Litoral,1676
Outubro,Aurora,164
Outubro,Aurora,1959
Dezembro,Progresso,618
Marco,Horizonte,1415
Abril,Horizonte,1603
Fevereiro,Horizonte,1857
Setembro,Horizonte,691
Outubro,Horizonte,544
Dezembro,Progresso,1342
Novembro,Planalto,990
Julho,Litoral,1153
Julho,Horizonte,1529
Junho,Planalto,1372
Marco,Aurora,1017
Junho,Progresso,871
Dezembro,Planalto,251
Agosto,Horizonte,1576
Agosto,Horizonte,1810
Novembro,Horizonte,1744
Setembro,Planalto,1789
Janeiro,Horizonte,698
Janeiro,Planalto,1558
Marco,Horizonte,1658
Marco,Aurora,609
Outubro,Aurora,1091
Agosto,Litoral,527
Outubro,Horizonte,537
Janeiro,Horizonte,1032
Fevereiro,Planalto,828
Fevereiro,Planalto,1519
Marco,Horizonte,389
Junho,Litoral,1604
Janeiro,Horizonte,661
Fevereiro,Planalto,165
Janeiro,Horizonte,1931
Maio,Planalto,123
Julho,Horizonte,1865
Agosto,Progresso,1342
Outubro,Planalto,1710
Janeiro,Litoral,165
Julho,Progresso,1759
Maio,Horizonte,1766
Outubro,Planalto,1811
Janeiro,Progresso,1742
Marco,Litoral,1237
Julho,Planalto,1656
Outubro,Progresso,1295
Janeiro,Progresso,175
Julho,Progresso,706
Maio,Aurora,1249
Janeiro,Horizonte,713
Janeiro,Planalto,1767
Janeiro,Planalto,1448
Novembro,Planalto,1040
Setembro,Progresso,1067
Novembro,Horizonte,908
Marco,Litoral,1571
Maio,Planalto,134
Novembro,Horizonte,1949
Outubro,Horizonte,1456
Dezembro,Aurora,682
Setembro,Planalto,1714
Junho,Progresso,1536
Dezembro,Horizonte,500
Setembro,Horizonte,567
Agosto,Litoral,895
Agosto,Aurora,744
Janeiro,Horizonte,599
Setembro,Horizonte,978
Junho,Progresso,165
Setembro,Progresso,1687
Marco,Litoral,1081
Dezembro,Litoral,1291
Marco,Litoral,1792
Junho,Progresso,1663
Setembro,Progresso,1953
Julho,Aurora,453
Marco,Planalto,1640
Marco,Planalto,353
Fevereiro,Aurora,1540
Setembro,Planalto,789
Marco,Progresso,137
Novembro,Planalto,1083
Maio,Progresso,357
Setembro,Aurora,483
Agosto,Litoral,851
Fevereiro,Aurora,213
Marco,Planalto,1312
Fevereiro,Progresso,1390
Agosto,Planalto,1045
Junho,Planalto,705
Junho,Litoral,1408
Dezembro,Planalto,67
Setembro,Litoral,1144
Agosto,Progresso,1248
Abril,Progresso,1927
Dezembro,Litoral,1873
Abril,Aurora,860
Setembro,Progresso,388
Janeiro,Aurora,297
Fevereiro,Progresso,1266
Fevereiro,Progresso,1492
Junho,Horizonte,1398
Abril,Planalto,355
Novembro,Planalto,1853
Outubro,Aurora,253
Marco,Planalto,902
Marco,Aurora,1196
Marco,Progresso,1643
Junho,Horizonte,1924
Agosto,Horizonte,496
Novembro,Progresso,762
Julho,Litoral,1564
Abril,Litoral,482
Novembro,Planalto,1697
Dezembro,Aurora,1201
Abril,Horizonte,1621
Novembro,Planalto,1819
Outubro,Progresso,871
Novembro,Horizonte,1120
Novembro,Aurora,554
Novembro,Aurora,164
Fevereiro,Litoral,1489
Janeiro,Planalto,1840
Setembro,Progresso,1044
Dezembro,Horizonte,272
Dezembro,Aurora,685
Fevereiro,Horizonte,1576
Agosto,Progresso,721
Setembro,Horizonte,1007
Abril,Planalto,982
Agosto,Litoral,145
Setembro,Horizonte,156
Outubro,Litoral,681
Outubro,Progresso,1686
Maio,Litoral,1688
Julho,Horizonte,1751
Outubro,Horizonte,1999
Abril,Aurora,747
Janeiro,Horizonte,81
Marco,Litoral,1566
Maio,Aurora,115
Marco,Horizonte,1252
Dezembro,Horizonte,828
Novembro,Progresso,1516
Julho,Aurora,965
Dezembro,Progresso,598
Setembro,Progresso,250
Dezembro,Progresso,1943
Junho,Planalto,98
Outubro,Progresso,836
Janeiro,Litoral,1000
Julho,Horizonte,1753
Marco,Planalto,312
Maio,Progresso,1206
Outubro,Horizonte,1883
Abril,Aurora,393
Outubro,Aurora,1249
Maio,Horizonte,1464
Maio,Litoral,60
Junho,Horizonte,250
Outubro,Horizonte,994
Dezembro,Planalto,975
Outubro,Aurora,1882
Novembro,Aurora,52
Junho,Progresso,1287
Agosto,Horizonte,857
Agosto,Horizonte,1380
Novembro,Litoral,1617
Setembro,Aurora,609
Agosto,Litoral,1400
Novembro,Planalto,1837
Fevereiro,Progresso,248
Dezembro,Litoral,1989
Outubro,Aurora,1674
Dezembro,Planalto,158
Novembro,Horizonte,1364
Janeiro,Planalto,157
Outubro,Litoral,1481
Fevereiro,Aurora,601
Fevereiro,Litoral,1022
Dezembro,Horizonte,101
Marco,Horizonte,161
Outubro,Aurora,344
Julho,Progresso,1653
Fevereiro,Planalto,1262
Janeiro,Planalto,1917
Junho,Horizonte,1794
Setembro,Litoral,114
Marco,Litoral,623
Junho,Progresso,514
Marco,Litoral,307
Janeiro,Planalto,1719
Dezembro,Litoral,1053
Maio,Progresso,683
Outubro,Planalto,1404
Novembro,Litoral,1574
Abril,Planalto,1756
Julho,Horizonte,259
Junho,Horizonte,1881
Outubro,Horizonte,138
Julho,Litoral,1752
Maio,Progresso,77
Abril,Planalto,287
Julho,Aurora,385
Julho,Horizonte,112
Junho,Horizonte,1840
Agosto,Aurora,1981
Abril,Aurora,1626
Outubro,Litoral,549
Maio,Planalto,1614
Abril,Horizonte,840
Dezembro,Progresso,1542
Janeiro,Litoral,641
Dezembro,Litoral,1124
Agosto,Progresso,1185
Janeiro,Progresso,1946
Maio,Progresso,350
Junho,Aurora,1163
Junho,Horizonte,278
Maio,Aurora,199
Marco,Horizonte,1828
Maio,Aurora,1211
Dezembro,Planalto,1208
Agosto,Horizonte,1530
Fevereiro,Litoral,1674
Junho,Horizonte,1567
Setembro,Horizonte,576
Agosto,Horizonte,382
Novembro,Planalto,1435
Agosto,Aurora,223
Agosto,Litoral,1675
Julho,Aurora,1286
Agosto,Aurora,1416
Junho,Progresso,110
Fevereiro,Planalto,1949
Fevereiro,Progresso,1805
Agosto,Planalto,1134
Novembro,Aurora,868
Janeiro,Aurora,1751
Junho,Planalto,573
Junho,Aurora,265
Novembro,Aurora,1662
Abril,Litoral,1817
Dezembro,Progresso,673
Novembro,Progresso,627
Novembro,Progresso,743
Outubro,Horizonte,472
Marco,Litoral,765
Novembro,Progresso,1496
Marco,Progresso,1444
Janeiro,Litoral,1279
Marco,Aurora,1359
Abril,Progresso,1178
Novembro,Aurora,803
Novembro,Progresso,796
Maio,Planalto,737
Marco,Horizonte,772
Junho,Progresso,1616
Novembro,Planalto,796
Dezembro,Litoral,291
Maio,Planalto,1564
Marco,Litoral,714
Junho,Progresso,757
Junho,Litoral,1571
Agosto,Planalto,484
Fevereiro,Horizonte,830
Janeiro,Aurora,533
Abril,Aurora,1520
Julho,Horizonte,433
Novembro,Aurora,1583
Outubro,Progresso,219
Marco,Progresso,1070
Marco,Planalto,999
Maio,Planalto,918
Maio,Litoral,372
Outubro,Planalto,897
Marco,Progresso,1547
Setembro,Planalto,1305
Abril,Aurora,745
Marco,Litoral,408
Novembro,Litoral,1348
Fevereiro,Progresso,1984
Outubro,Planalto,81
Novembro,Aurora,226
Setembro,Planalto,966
Abril,Horizonte,114
Marco,Planalto,1783
Julho,Progresso,76
Agosto,Planalto,1736
Novembro,Litoral,1888
Fevereiro,Aurora,1552
Julho,Progresso,317
Dezembro,Horizonte,646
Maio,Aurora,1061
Novembro,Aurora,115
Maio,Litoral,182
Marco,Litoral,1978
Maio,Litoral,965
Dezembro,Progresso,1439
Fevereiro,Planalto,131
Abril,Aurora,1966
Junho,Planalto,1904
Janeiro,Planalto,1031
Outubro,Litoral,1401
Abril,Planalto,1171
Junho,Aurora,634
Setembro,Aurora,376
Novembro,Horizonte,591
Novembro,Progresso,1198
Fevereiro,Planalto,259
Novembro,Progresso,1857
Julho,Progresso,1798
Junho,Progresso,182
Fevereiro,Progresso,1576
Agosto,Aurora,206
Julho,Planalto,1632
Novembro,Horizonte,1942
Maio,Progresso,924
Dezembro,Horizonte,431
Maio,Aurora,1095
Julho,Aurora,1023
Setembro,Litoral,644
Novembro,Progresso,1492
Setembro,Litoral,521
Setembro,Horizonte,283
Junho,Planalto,621
Outubro,Litoral,1527
Junho,Aurora,1773
Marco,Progresso,1643
Janeiro,Horizonte,820
Julho,Aurora,1235
Abril,Planalto,350
Janeiro,Progresso,355
Agosto,Planalto,51
Dezembro,Planalto,320
Junho,Progresso,470
Junho,Progresso,1216
Fevereiro,Planalto,749
Janeiro,Horizonte,913
Fevereiro,Progresso,1926
Abril,Aurora,1009
Fevereiro,Litoral,1043
Janeiro,Horizonte,1809
Julho,Progresso,1059
Novembro,Progresso,928
Novembro,Horizonte,741
Dezembro,Litoral,1608
Agosto,Planalto,916
Junho,Aurora,1110
Abril,Progresso,156
Junho,Litoral,1370
Marco,Aurora,1814
Dezembro,Horizonte,1898
Agosto,Progresso,1170
Outubro,Planalto,330
Fevereiro,Horizonte,1183
Maio,Progresso,598
Janeiro,Litoral,601
Junho,Aurora,1670
Fevereiro,Aurora,1887
Abril,Progresso,237
Junho,Horizonte,801
Outubro,Planalto,919
Novembro,Litoral,1561
Agosto,Progresso,1427
Dezembro,Litoral,68
Agosto,Aurora,908
Novembro,Planalto,1466
Junho,Litoral,1910
Abril,Progresso,1334
Agosto,Planalto,1034
Agosto,Horizonte,459
Outubro,Progresso,1476
Janeiro,Litoral,1743
Abril,Planalto,533
Abril,Progresso,1377
Julho,Planalto,673
Novembro,Planalto,705
Julho,Planalto,817
Novembro,Litoral,67
Agosto,Progresso,233
Novembro,Aurora,454
Maio,Aurora,848
Julho,Litoral,1970
Agosto,Litoral,1204
Setembro,Planalto,528
Marco,Progresso,1866
Marco,Progresso,1830
Abril,Horizonte,57
Maio,Horizonte,754
Outubro,Aurora,1391
Janeiro,Horizonte,1464
Julho,Horizonte,1592
Setembro,Aurora,1209
Agosto,Aurora,580
Maio,Horizonte,962
Abril,Progresso,1724
Dezembro,Horizonte,1440
Julho,Planalto,1562
Maio,Planalto,738
Julho,Planalto,1084
Dezembro,Litoral,602
Janeiro,Planalto,495
Janeiro,Progresso,1187
Outubro,Litoral,1765
Marco,Litoral,755
Novembro,Planalto,245
Fevereiro,Horizonte,909
Fevereiro,Aurora,1810
Julho,Horizonte,1916
Dezembro,Horizonte,1396
Outubro,Litoral,1846
Fevereiro,Litoral,1585
Novembro,Litoral,677
Abril,Progresso,1030
Fevereiro,Progresso,1735
Junho,Aurora,679
Agosto,Litoral,1238
Outubro,Planalto,1325
Abril,Litoral,1852
Maio,Progresso,93
Abril,Litoral,1543
Marco,Progresso,538
Maio,Litoral,230
Setembro,Planalto,1150
Agosto,Aurora,423
Agosto,Planalto,677
Agosto,Progresso,1006
Dezembro,Horizonte,116
Agosto,Planalto,1598
Julho,Litoral,1165
Agosto,Aurora,1831
Novembro,Litoral,828
Agosto,Litoral,700
Agosto,Planalto,1926
Dezembro,Aurora,1317
Outubro,Horizonte,390
Julho,Litoral,952
Dezembro,Aurora,1858
Janeiro,Horizonte,1377
Abril,Litoral,447
Abril,Aurora,752
Maio,Planalto,1521
Outubro,Litoral,146
Junho,Litoral,1404
Abril,Aurora,1278
Fevereiro,Litoral,498
Junho,Horizonte,1491
Agosto,Litoral,1722
Agosto,Progresso,126
Julho,Horizonte,945
Junho,Aurora,598
Fevereiro,Horizonte,847
Julho,Progresso,1498
Novembro,Progresso,1502
Dezembro,Litoral,1558
Maio,Litoral,864
Junho,Planalto,1071
Outubro,Horizonte,184
Agosto,Planalto,703
Agosto,Progresso,1327
Marco,Litoral,1633
Dezembro,Litoral,1328
Dezembro,Litoral,695
Julho,Aurora,1875
Janeiro,Progresso,769
Janeiro,Litoral,1572
Julho,Progresso,662
Outubro,Litoral,533
Setembro,Horizonte,1119
Julho,Progresso,1516
Outubro,Planalto,1655
Maio,Aurora,697
Agosto,Planalto,841
Fevereiro,Progresso,628
Setembro,Litoral,1077
Junho,Progresso,1809
Setembro,Aurora,50
Fevereiro,Progresso,1363
Marco,Litoral,158
Dezembro,Planalto,1850
Agosto,Horizonte,1648
Janeiro,Planalto,509
Outubro,Litoral,315
Julho,Litoral,1211
Julho,Aurora,1507
Janeiro,Progresso,93
Setembro,Progresso,935
Agosto,Planalto,1583
Abril,Horizonte,993
Outubro,Horizonte,1032
Novembro,Aurora,311
Maio,Litoral,777
Fevereiro,Aurora,682
Setembro,Progresso,201
Dezembro,Litoral,262
Dezembro,Aurora,1065
Junho,Planalto,1307
Marco,Progresso,912
Dezembro,Horizonte,672
Julho,Aurora,410
Setembro,Progresso,369
Marco,Progresso,271
Fevereiro,Horizonte,1811
Julho,Horizonte,259
Julho,Horizonte,1469
Abril,Aurora,980
Novembro,Horizonte,1656
Setembro,Planalto,538
Agosto,Progresso,1945
Janeiro,Horizonte,650
Janeiro,Progresso,823
Maio,Litoral,927
Junho,Litoral,1537
Marco,Horizonte,749
Setembro,Progresso,1697
Dezembro,Litoral,501
Outubro,Horizonte,462
Junho,Progresso,1824
Abril,Horizonte,525
Dezembro,Progresso,305
Julho,Litoral,1223
Agosto,Horizonte,176
Setembro,Litoral,441
Novembro,Horizonte,1904
Junho,Aurora,529
Junho,Litoral,1042
Agosto,Litoral,1470
Dezembro,Planalto,972
Maio,Litoral,451
Marco,Progresso,323
Dezembro,Horizonte,894
Marco,Aurora,1983
Junho,Progresso,188
Fevereiro,Progresso,152
Junho,Progresso,1315
Junho,Progresso,1190
Agosto,Aurora,1287
Julho,Planalto,533
Agosto,Litoral,578
Setembro,Progresso,1764
Junho,Litoral,273
Marco,Litoral,1343
Outubro,Progresso,1898
Marco,Planalto,1934
Novembro,Litoral,1207
Dezembro,Horizonte,163
Janeiro,Litoral,1514
Novembro,Progresso,693
Maio,Aurora,700
Abril,Litoral,1438
Setembro,Planalto,1305
Setembro,Horizonte,507
Maio,Horizonte,424
Outubro,Aurora,1677
Abril,Aurora,1852
Julho,Litoral,660
Junho,Progresso,256
Abril,Planalto,1593
Outubro,Horizonte,1541
Fevereiro,Aurora,1955
Janeiro,Planalto,1516
Abril,Progresso,966
Abril,Horizonte,370
Janeiro,Horizonte,142
Junho,Progresso,1481
Abril,Horizonte,1231
Janeiro,Progresso,921
Janeiro,Horizonte,148
Janeiro,Litoral,274
Agosto,Progresso,901
Outubro,Planalto,490
Agosto,Litoral,769
Fevereiro,Planalto,634
Novembro,Horizonte,1474
Julho,Planalto,1644
Agosto,Litoral,1872
Agosto,Progresso,113
Novembro,Aurora,817
Outubro,Planalto,609
Novembro,Aurora,1352
Julho,Planalto,1783
Maio,Planalto,719
Janeiro,Progresso,1896
Dezembro,Horizonte,1592
Setembro,Litoral,1321
Julho,Litoral,417
Fevereiro,Litoral,793
Junho,Horizonte,667
Fevereiro,Aurora,1055
Janeiro,Litoral,1171
Julho,Aurora,1341
Fevereiro,Horizonte,1133
Fevereiro,Horizonte,549
Novembro,Progresso,1381
Maio,Litoral,1566
Maio,Progresso,1056
Julho,Litoral,460
Janeiro,Horizonte,1067
Agosto,Horizonte,1213
Marco,Planalto,1982
Abril,Planalto,1401
Setembro,Horizonte,513
Abril,Horizonte,751
Outubro,Aurora,1710
Dezembro,Aurora,1998
Maio,Progresso,212
Julho,Planalto,109
Abril,Planalto,1998
Janeiro,Horizonte,1104
Setembro,Horizonte,382
Abril,Progresso,125
Setembro,Planalto,1828
Junho,Aurora,366
Janeiro,Litoral,1843
Dezembro,Progresso,1490
Marco,Litoral,239
Novembro,Aurora,1562
Fevereiro,Aurora,1962
Setembro,Litoral,1388
Dezembro,Progresso,345
Janeiro,Litoral,550
Setembro,Progresso,226
Setembro,Progresso,849
Agosto,Horizonte,855
Agosto,Planalto,909
Novembro,Planalto,1792
Dezembro,Aurora,264
Janeiro,Horizonte,1929
Novembro,Planalto,702
Agosto,Progresso,646
Outubro,Progresso,1767
