Mes,Subestacao,Consumo(kWh)
Agosto,Litoral,1901
Agosto,Progresso,650
Julho,Horizonte,822
Agosto,Aurora,1975
Marco,Planalto,423
Junho,Litoral,1049
Janeiro,Progresso,1429
Julho,Horizonte,786
Janeiro,Horizonte,832
Setembro,Progresso,1624
Janeiro,Aurora,1537
Janeiro,Horizonte,1047
Julho,Horizonte,216
Fevereiro,Horizonte,393
Maio,Litoral,1222
Agosto,Litoral,791
Agosto,Horizonte,1854
Marco,Planalto,1358
Julho,Horizonte,1427
Marco,Aurora,1334
Junho,Planalto,1780
Junho,Aurora,1862
Marco,Progresso,1722
Julho,Progresso,1780
Marco,Litoral,221
Agosto,Litoral,239
Outubro,Litoral,1807
Abril,Progresso,884
Janeiro,Aurora,162
Abril,Planalto,544
Julho,Litoral,751
Novembro,Progresso,495
Abril,Litoral,1773
Junho,Horizonte,482
Setembro,Planalto,1240
Janeiro,Aurora,730
Maio,Litoral,355
Novembro,Horizonte,1043
Julho,Horizonte,1602
Janeiro,Planalto,1638
Abril,Progresso,1451
Junho,Progresso,1256
Fevereiro,Litoral,255
Outubro,Litoral,1826
Maio,Progresso,1916
Novembro,Aurora,489
Outubro,Aurora,818
Janeiro,Horizonte,242
Junho,Planalto,1009
Junho,Aurora,997
Abril,Litoral,1728
Agosto,Aurora,1331
Abril,Planalto,61
Agosto,Litoral,990
Agosto,Planalto,1258
Maio,Progresso,1883
Abril,Planalto,819
Dezembro,Planalto,264
Fevereiro,Planalto,1775
Novembro,Litoral,723
Marco,Planalto,834
Marco,Planalto,858
Abril,Horizonte,767
Abril,Litoral,508
Outubro,Planalto,389
Novembro,Aurora,1437
Novembro,Planalto,760
Maio,Aurora,370
Abril,Progresso,1705
Novembro,Progresso,1840
Outubro,Litoral,289
Agosto,Litoral,64
Junho,Progresso,926
Junho,Litoral,1239
Agosto,Aurora,1427
Julho,Aurora,1530
Outubro,Horizonte,1394
Novembro,Litoral,1338
Dezembro,Litoral,219
Outubro,Horizonte,1584
Agosto,Planalto,1523
Fevereiro,Aurora,775
Setembro,Planalto,1930
Janeiro,Horizonte,740
Agosto,Litoral,1965
Dezembro,Planalto,127
Novembro,Litoral,788
Dezembro,Horizonte,257
Dezembro,Progresso,964
Abril,Litoral,922
Abril,Planalto,80
Maio,Planalto,243
Agosto,Horizonte,209
Maio,Planalto,149
Agosto,Aurora,1577
Outubro,Litoral,252
Janeiro,Aurora,57
Dezembro,Horizonte,1953
Outubro,Aurora,758
Setembro,Aurora,1555
Junho,Litoral,1617
Marco,Litoral,352
Agosto,Progresso,57
Setembro,Aurora,1747
Junho,Litoral,1845
Novembro,Aurora,853
Julho,Aurora,1245
Janeiro,Horizonte,202
Maio,Horizonte,1355
Maio,Aurora,1874
Outubro,Horizonte,1466
Abril,Litoral,1376
Junho,Aurora,1273
Julho,Horizonte,1218
Setembro,Litoral,1088
Janeiro,Aurora,1755
Junho,Aurora,1383
Julho,Horizonte,446
Marco,Litoral,1825
Agosto,Aurora,1579
Maio,Aurora,1568
Setembro,Progresso,739
Maio,Aurora,1117
Setembro,Progresso,1332
Outubro,Progresso,1254
Abril,Litoral,1385
Setembro,Planalto,1127
Maio,Progresso,1770
Outubro,Litoral,701
Setembro,Horizonte,398
Marco,Progresso,1457
Abril,Planalto,1260
Setembro,Horizonte,370
Outubro,Progresso,1425
Novembro,Progresso,1878
Junho,Planalto,1733
Fevereiro,Aurora,505
Julho,Planalto,342
Fevereiro,Litoral,208
Novembro,Litoral,1552
Fevereiro,Planalto,74
Novembro,Planalto,867
Janeiro,Planalto,281
Novembro,Planalto,1694
Novembro,Planalto,610
Dezembro,Progresso,1593
Novembro,Horizonte,527
Marco,Litoral,1679
Junho,Litoral,1706
Agosto,Horizonte,908
Setembro,Planalto,468
Julho,Horizonte,419
Abril,Planalto,1565
Junho,Litoral,1086
Maio,Aurora,1862
Agosto,Litoral,1146
Janeiro,Litoral,201
Janeiro,Aurora,481
Novembro,Horizonte,1618
Junho,Progresso,306
Outubro,Planalto,377
Dezembro,Planalto,303
Fevereiro,Litoral,820
Maio,Aurora,1983
Janeiro,Litoral,703
Julho,Litoral,1762
Janeiro,Horizonte,171
Abril,Planalto,82
Setembro,Progresso,1333
Janeiro,Aurora,599
Abril,Progresso,1226
Junho,Aurora,1888
Junho,Planalto,1318
Dezembro,Horizonte,1214
Agosto,Progresso,680
Janeiro,Aurora,538
Julho,Litoral,934
Janeiro,Planalto,984
Julho,Horizonte,1866
Marco,Litoral,279
Novembro,Horizonte,250
Agosto,Aurora,919
Marco,Litoral,604
Janeiro,Horizonte,1239
Agosto,Planalto,1108
Marco,Progresso,1062
Fevereiro,Progresso,1678
Janeiro,Litoral,1000
Marco,Planalto,867
Fevereiro,Planalto,895
Fevereiro,Horizonte,279
Junho,Litoral,339
Dezembro,Planalto,970
Janeiro,Horizonte,475
Fevereiro,Planalto,1677
Junho,Litoral,1764
Marco,Planalto,1935
Abril,Planalto,808
Janeiro,Planalto,1048
Agosto,Progresso,1750
Julho,Aurora,1824
Julho,Litoral,1819
Marco,Progresso,1837
Outubro,Aurora,115
Outubro,Planalto,902
Marco,Planalto,1107
Fevereiro,Progresso,281
Dezembro,Horizonte,976
Janeiro,Litoral,715
Julho,Aurora,1405
Julho,Planalto,1039
Dezembro,Litoral,1995
Fevereiro,Planalto,1761
Julho,Planalto,1200
Agosto,Planalto,174
Janeiro,Litoral,1936
Setembro,Progresso,417
Julho,Litoral,1152
Marco,Litoral,59
Agosto,Horizonte,1621
Julho,Horizonte,1241
Novembro,Progresso,971
Agosto,Horizonte,186
Junho,Progresso,230
Setembro,Planalto,1794
Maio,Planalto,1527
Marco,Litoral,1066
Marco,Planalto,135
Janeiro,Horizonte,769
Dezembro,Aurora,263
Agosto,Litoral,1382
Fevereiro,Progresso,1240
Marco,Planalto,1390
Agosto,Litoral,101
Agosto,Litoral,245
Novembro,Litoral,1781
Abril,Planalto,762
Abril,Progresso,255
Maio,Litoral,731
Junho,Litoral,1316
Maio,Litoral,1291
Julho,Planalto,1780
Fevereiro,Horizonte,1425
Julho,Progresso,636
Outubro,Litoral,1252
Julho,Litoral,1460
Janeiro,Litoral,1982
Julho,Planalto,413
Maio,Horizonte,1982
Marco,Litoral,681
Marco,Litoral,426
Abril,Planalto,1646
Dezembro,Progresso,329
Fevereiro,Progresso,1733
Fevereiro,Horizonte,1147
Janeiro,Progresso,776
Maio,Litoral,549
Abril,Planalto,1563
Novembro,Litoral,1170
Outubro,Litoral,1108
Fevereiro,Horizonte,639
Marco,Progresso,1574
Julho,Progresso,897
Julho,Progresso,1359
Dezembro,Litoral,1156
Abril,Planalto,978
Maio,Planalto,1114
Maio,Litoral,1011
Junho,Aurora,547
Setembro,Litoral,663
Fevereiro,Progresso,1762
Maio,Litoral,1849
Dezembro,Aurora,645
Marco,Litoral,1972
Abril,Progresso,262
Outubro,Horizonte,1321
Junho,Planalto,1650
Dezembro,Aurora,646
Agosto,Horizonte,170
Janeiro,Planalto,931
Outubro,Horizonte,505
Agosto,Litoral,947
Novembro,Litoral,474
Julho,Planalto,486
Janeiro,Planalto,764
Fevereiro,Litoral,449
Marco,Litoral,1722
Janeiro,Planalto,290
Setembro,Planalto,1681
Agosto,Planalto,1952
Fevereiro,Progresso,1880
Setembro,Progresso,1521
Julho,Litoral,981
Setembro,Progresso,1736
Junho,Aurora,480
Junho,Litoral,738
Novembro,Aurora,744
Abril,Horizonte,168
Outubro,Aurora,1935
Outubro,Horizonte,1979
Fevereiro,Aurora,1648
Julho,Horizonte,813
Maio,Horizonte,912
Novembro,Litoral,1693
Junho,Planalto,587
Fevereiro,Planalto,737
Maio,Litoral,1560
Outubro,Horizonte,539
Abril,Planalto,463
Setembro,Planalto,1203
Junho,Aurora,590
Fevereiro,Progresso,1511
Janeiro,Litoral,1233
Maio,Progresso,1181
Setembro,Horizonte,1316
Junho,Aurora,1324
Outubro,Planalto,1239
Dezembro,Aurora,1350
Julho,Litoral,332
Maio,Horizonte,1573
Outubro,Aurora,777
Junho,Aurora,1107
Maio,Aurora,1864
Novembro,Planalto,805
Setembro,Horizonte,895
Junho,Planalto,1240
Novembro,Aurora,1142
Agosto,Planalto,1702
Fevereiro,Planalto,122
Dezembro,Litoral,1374
Setembro,Progresso,880
Maio,Progresso,1081
Julho,Litoral,1976
Outubro,Litoral,1871
Janeiro,Planalto,1597
Outubro,Planalto,837
Maio,Horizonte,1777
Dezembro,Progresso,974
Outubro,Planalto,1449
Fevereiro,Horizonte,232
Dezembro,Progresso,1341
Junho,Horizonte,133
Novembro,Horizonte,583
Janeiro,Litoral,1823
Marco,Aurora,968
Maio,Aurora,225
Abril,Aurora,350
Marco,Horizonte,1099
Outubro,Planalto,1182
Maio,Aurora,1440
Novembro,Planalto,156
Agosto,Progresso,845
Novembro,Aurora,488
Abril,Horizonte,793
Janeiro,Litoral,1658
Novembro,Horizonte,1270
Julho,Planalto,51
Agosto,Progresso,667
Marco,Horizonte,589
Junho,Litoral,382
Fevereiro,Litoral,1536
Julho,Progresso,230
Agosto,Aurora,703
Junho,Horizonte,668
Junho,Horizonte,223
Maio,Litoral,1816
Agosto,Planalto,430
Janeiro,Horizonte,383
Outubro,Litoral,372
Abril,Planalto,550
Abril,Aurora,1559
Marco,Aurora,1271
Marco,Litoral,1989
Abril,Litoral,596
Novembro,Aurora,993
Janeiro,Litoral,988
Novembro,Progresso,325
Novembro,Horizonte,1698
Fevereiro,Progresso,105
Setembro,Planalto,1181
Outubro,Litoral,52
Fevereiro,Litoral,885
Maio,Planalto,1980
Setembro,Horizonte,111
Setembro,Aurora,1946
Agosto,Progresso,1646
Janeiro,Horizonte,1552
Janeiro,Aurora,1771
Setembro,Aurora,938
Novembro,Litoral,1102
Agosto,Planalto,471
Outubro,Litoral,1413
Setembro,Planalto,1584
Julho,Litoral,1836
Marco,Progresso,1929
Marco,Litoral,1672
Fevereiro,Progresso,1863
Maio,Horizonte,1543
Dezembro,Horizonte,1882
Dezembro,Litoral,261
Marco,Horizonte,159
Junho,Aurora,880
Fevereiro,Progresso,686
Dezembro,Planalto,471
Marco,Progresso,1441
Maio,Litoral,1763
Dezembro,Horizonte,1434
Novembro,Horizonte,440
Novembro,Aurora,1993
Janeiro,Horizonte,1072
Janeiro,Litoral,1315
Outubro,Litoral,1437
Setembro,Planalto,1174
Julho,Progresso,1503
Janeiro,Progresso,1482
Dezembro,Progresso,511
Agosto,Planalto,1328
Marco,Planalto,846
Agosto,Planalto,884
Maio,Aurora,408
Janeiro,Planalto,270
Julho,Horizonte,385
Maio,Aurora,1542
Junho,Horizonte,1223
Junho,Progresso,902
Agosto,Litoral,1159
Setembro,Progresso,1210
Fevereiro,Planalto,392
Setembro,Litoral,945
Dezembro,Progresso,762
Novembro,Aurora,931
Outubro,Planalto,1055
Setembro,Progresso,529
Outubro,Litoral,1365
Outubro,Horizonte,1312
Julho,Progresso,1334
Janeiro,Aurora,267
Julho,Litoral,53
Outubro,Progresso,585
Maio,Horizonte,412
Junho,Planalto,1855
Outubro,Planalto,780
Julho,Planalto,1597
Maio,Litoral,1667
Julho,Horizonte,861
Setembro,Horizonte,186
Marco,Progresso,1651
Agosto,Planalto,1572
Fevereiro,Litoral,215
Novembro,Planalto,1169
Julho,Planalto,638
Fevereiro,Progresso,874
Abril,Progresso,224
Julho,Progresso,1000
Marco,Aurora,1289
Fevereiro,Aurora,947
Novembro,Litoral,1454
Outubro,Litoral,1578
Julho,Progresso,417
Janeiro,Horizonte,1943
Agosto,Litoral,287
Marco,Aurora,388
Dezembro,Aurora,1312
Dezembro,Planalto,195
Fevereiro,Progresso,1437
Marco,Horizonte,115
Maio,Progresso,523
Novembro,Aurora,234
Agosto,Horizonte,1317
Outubro,Litoral,1137
Julho,Planalto,1801
Julho,Aurora,1569
Dezembro,Planalto,716
Julho,Progresso,552
Agosto,Horizonte,1382
Janeiro,Progresso,1516
Abril,Planalto,1061
Junho,Aurora,679
Setembro,Planalto,1614
Fevereiro,Aurora,1963
Janeiro,Planalto,928
Outubro,Progresso,121
Dezembro,Planalto,806
Fevereiro,Litoral,272
Julho,Progresso,1299
Marco,Planalto,1855
Outubro,Planalto,629
Fevereiro,Horizonte,1628
Novembro,Progresso,1442
Julho,Horizonte,1614
Fevereiro,Progresso,618
Marco,Aurora,679
Novembro,Progresso,1048
Julho,Progresso,1618
Abril,Planalto,1350
Janeiro,Litoral,1498
Maio,Progresso,418
Dezembro,Horizonte,178
Setembro,Litoral,1484
Agosto,Progresso,1587
Dezembro,Litoral,881
Setembro,Aurora,1764
Outubro,Litoral,1711
Setembro,Aurora,1447
Julho,Litoral,796
Abril,Litoral,999
Maio,Horizonte,123
Janeiro,Horizonte,635
Janeiro,Planalto,1487
Marco,Litoral,178
Agosto,Aurora,528
Fevereiro,Litoral,1556
Abril,Progresso,289
Fevereiro,Aurora,1230
Maio,Progresso,190
Setembro,Planalto,1817
Janeiro,Progresso,348
Maio,Planalto,1114
Setembro,Planalto,1020
Janeiro,Planalto,1801
Setembro,Progresso,394
Agosto,Planalto,1064
Abril,Planalto,1771
Dezembro,Horizonte,894
Novembro,Litoral,1471
Outubro,Planalto,90
Maio,Aurora,1524
Maio,Aurora,1511
Novembro,Horizonte,823
Dezembro,Progresso,607
Junho,Progresso,254
Julho,Progresso,946
Agosto,Planalto,1581
Agosto,Progresso,846
Novembro,Progresso,1791
Fevereiro,Litoral,1021
Setembro,Planalto,940
Julho,Planalto,459
Abril,Aurora,1259
Abril,Aurora,904
Novembro,Litoral,1204
Agosto,Horizonte,877
Abril,Planalto,1983
Junho,Aurora,659
Maio,Progresso,328
Marco,Planalto,751
Outubro,Planalto,1851
Novembro,Planalto,53
Fevereiro,Aurora,88
Setembro,Litoral,674
Outubro,Aurora,1531
Setembro,Progresso,905
Janeiro,Progresso,595
Outubro,Horizonte,1289
Marco,Aurora,169
Agosto,Aurora,330
Junho,Horizonte,997
Maio,Horizonte,320
Maio,Planalto,1853
Junho,Planalto,1202
Julho,Progresso,1947
Janeiro,Litoral,425
Setembro,Progresso,954
Marco,Aurora,364
Abril,Litoral,191
Outubro,Planalto,1178
Janeiro,Horizonte,1063
Novembro,Horizonte,848
Outubro,Progresso,777
Marco,Aurora,553
Fevereiro,Aurora,102
Fevereiro,Horizonte,1008
Janeiro,Progresso,293
Agosto,Progresso,443
Marco,Planalto,667
Marco,Planalto,1244
Junho,Planalto,1219
Agosto,Litoral,1652
Setembro,Progresso,1388
Setembro,Progresso,1405
Abril,Planalto,916
Maio,Horizonte,413
Fevereiro,Planalto,807
Novembro,Litoral,328
Setembro,Horizonte,135
Agosto,Progresso,508
Marco,Litoral,1887
Novembro,Litoral,1250
Dezembro,Horizonte,712
Setembro,Planalto,445
Marco,Planalto,846
Setembro,Aurora,266
Fevereiro,Horizonte,649
Dezembro,Planalto,620
Outubro,Litoral,1382
Setembro,Planalto,1397
Agosto,Planalto,406
Setembro,Litoral,1776
Maio,Horizonte,1614
Novembro,Aurora,52
Novembro,Planalto,1936
Fevereiro,Planalto,138
Agosto,Planalto,1440
Dezembro,Horizonte,1494
Junho,Litoral,112
Agosto,Litoral,328
Novembro,Litoral,808
Maio,Litoral,482
Outubro,Litoral,1159
Fevereiro,Litoral,1806
Junho,Planalto,1956
Maio,Planalto,126
Dezembro,Litoral,1716
Dezembro,Litoral,1695
Maio,Horizonte,455
Janeiro,Horizonte,418
Fevereiro,Progresso,294
Agosto,Planalto,1621
Marco,Litoral,443
Outubro,Planalto,1193
Marco,Progresso,826
Agosto,Horizonte,873
Agosto,Progresso,964
Fevereiro,Aurora,1913
Agosto,Horizonte,82
Novembro,Planalto,965
Janeiro,Horizonte,852
Junho,Progresso,428
Agosto,Litoral,1104
Marco,Progresso,1540
Agosto,Progresso,1507
Dezembro,Litoral,1192
Janeiro,Planalto,1887
Novembro,Planalto,1151
Novembro,Horizonte,827
Setembro,Progresso,372
Novembro,Horizonte,936
Setembro,Litoral,211
Maio,Aurora,1124
Outubro,Planalto,1037
Abril,Litoral,1540
Novembro,Planalto,1880
Junho,Horizonte,267
Dezembro,Aurora,1781
Julho,Progresso,1469
Maio,Planalto,971
Novembro,Progresso,1016
Outubro,Horizonte,884
Setembro,Planalto,139
Marco,Horizonte,938
Julho,Progresso,179
Outubro,Horizonte,61
Outubro,Horizonte,876
Novembro,Horizonte,1454
Maio,Litoral,81
Julho,Litoral,100
Fevereiro,Planalto,429
Abril,Horizonte,1431
Fevereiro,Horizonte,316
Dezembro,Horizonte,1873
Julho,Litoral,1581
Fevereiro,Progresso,1521
Novembro,Horizonte,1536
Janeiro,Aurora,103
Setembro,Planalto,567
Janeiro,Litoral,1867
Agosto,Progresso,57
Fevereiro,Aurora,1977
Dezembro,Horizonte,1367
Agosto,Litoral,697
Marco,Horizonte,1602
Junho,Planalto,1944
Marco,Litoral,1412
Julho,Aurora,430
Outubro,Progresso,1460
Setembro,Progresso,1498
Fevereiro,Planalto,1954
Dezembro,Progresso,1786
Dezembro,Progresso,1894
Maio,Planalto,671
Junho,Aurora,938
Abril,Litoral,1426
Abril,Litoral,657
Abril,Planalto,1297
Fevereiro,Horizonte,503
Abril,Planalto,802
Novembro,Planalto,367
Janeiro,Planalto,1382
Dezembro,Planalto,1004
Junho,Progresso,1422
Janeiro,Progresso,1839
Outubro,Aurora,1686
Junho,Planalto,1794
Janeiro,Litoral,1827
Junho,Horizonte,943
Outubro,Progresso,1412
Agosto,Litoral,400
Novembro,Progresso,1924
Fevereiro,Aurora,712
Fevereiro,Horizonte,992
Dezembro,Progresso,1748
Abril,Horizonte,1343
Novembro,Horizonte,1650
Marco,Litoral,1442
Abril,Progresso,1042
Dezembro,Horizonte,98
Julho,Planalto,1749
Novembro,Horizonte,690
Janeiro,Horizonte,1925
Junho,Progresso,583
Marco,Planalto,980
Novembro,Horizonte,1076
Outubro,Progresso,1469
Julho,Progresso,796
Outubro,Horizonte,470
Fevereiro,Aurora,1899
Fevereiro,Aurora,894
Abril,Litoral,1853
Janeiro,Aurora,1843
Marco,Aurora,1967
Setembro,Progresso,1413
Julho,Progresso,1778
Julho,Horizonte,1515
Novembro,Horizonte,365
Abril,Progresso,1114
Fevereiro,Horizonte,980
Abril,Progresso,1289
Junho,Aurora,293
Novembro,Horizonte,1175
Novembro,Aurora,523
Marco,Litoral,1852
Janeiro,Horizonte,229
Dezembro,Progresso,229
Agosto,Progresso,924
Dezembro,Litoral,1391
Maio,Progresso,752
Maio,Aurora,1856
Novembro,Progresso,119
Abril,Litoral,601
Junho,Planalto,1082
Marco,Planalto,1699
Setembro,Aurora,1527
Maio,Planalto,194
Marco,Progresso,1736
Novembro,Litoral,875
Janeiro,Aurora,1808
Outubro,Planalto,129
Dezembro,Progresso,1636
Junho,Progresso,874
Fevereiro,Horizonte,647
Marco,Horizonte,1729
Janeiro,Litoral,222
Setembro,Aurora,238
Agosto,Planalto,829
Dezembro,Planalto,1274
Fevereiro,Progresso,55
Dezembro,Planalto,1973
Novembro,Litoral,663
Agosto,Horizonte,1538
Dezembro,Progresso,1963
Setembro,Aurora,1833
Janeiro,Progresso,1275
Maio,Planalto,1817
Agosto,Litoral,212
Novembro,Aurora,1120
Fevereiro,Progresso,646
Abril,Planalto,166
Julho,Progresso,1348
Marco,Aurora,332
Dezembro,Planalto,188
Maio,Horizonte,375
Agosto,Aurora,1260
Dezembro,Horizonte,602
Outubro,Horizonte,732
Marco,Planalto,77
Abril,Progresso,624
Setembro,Progresso,1908
Julho,Litoral,538
Janeiro,Aurora,1502
Dezembro,Aurora,1353
Abril,Planalto,1430
Abril,Planalto,766
Setembro,Litoral,497
Junho,Litoral,1408
Setembro,Horizonte,506
Dezembro,Litoral,1368
Junho,Progresso,1195
Junho,Horizonte,1630
Maio,Litoral,1902
Maio,Progresso,515
Fevereiro,Progresso,1244
Agosto,Horizonte,1574
Agosto,Horizonte,1780
Novembro,Progresso,1933
Janeiro,Planalto,1025
Agosto,Horizonte,1499
Maio,Aurora,1882
Fevereiro,Planalto,608
Fevereiro,Aurora,988
Junho,Litoral,171
Novembro,Horizonte,712
Setembro,Horizonte,1361
Janeiro,Progresso,1147
Dezembro,Horizonte,427
Junho,Aurora,407
Setembro,Planalto,1770
Agosto,Litoral,1751
Novembro,Planalto,1150
Junho,Aurora,832
Marco,Litoral,1997
Agosto,Progresso,1598
Setembro,Horizonte,1364
Janeiro,Horizonte,179
Dezembro,Progresso,1134
Setembro,Aurora,1906
Junho,Progresso,474
Junho,Aurora,657
Dezembro,Litoral,527
Abril,Planalto,647
Janeiro,Planalto,1589
Outubro,Progresso,998
Agosto,Horizonte,671
Fevereiro,Progresso,521
Dezembro,Horizonte,1087
Janeiro,Progresso,706
Fevereiro,Progresso,1215
Janeiro,Planalto,793
Janeiro,Horizonte,1560
Setembro,Planalto,1114
Janeiro,Horizonte,879
Abril,Litoral,869
Outubro,Litoral,332
Junho,Litoral,390
Julho,Aurora,89
Fevereiro,Planalto,84
Junho,Planalto,1547
Julho,Litoral,144
Outubro,Progresso,1772
Outubro,Planalto,1762
Fevereiro,Horizonte,1776
Fevereiro,Planalto,60
Outubro,Planalto,812
Julho,Horizonte,299
Dezembro,Litoral,641
Janeiro,Litoral,1463
Agosto,Horizonte,915
Novembro,Planalto,430
Marco,Planalto,1882
Novembro,Litoral,1745
Junho,Aurora,1094
Setembro,Litoral,910
Junho,Horizonte,1916
Setembro,Aurora,874
Julho,Aurora,1321
Setembro,Horizonte,1065
Fevereiro,Progresso,950
Dezembro,Litoral,461
Agosto,Planalto,528
Agosto,Litoral,675
Fevereiro,Horizonte,508
Dezembro,Planalto,300
Abril,Progresso,382
Novembro,Horizonte,412
Julho,Litoral,1911
Novembro,Aurora,972
Abril,Horizonte,911
Abril,Horizonte,1766
Junho,Litoral,609
Outubro,Progresso,1540
Junho,Litoral,511
Outubro,Litoral,107
Marco,Progresso,1210
Setembro,Progresso,1384
Dezembro,Horizonte,350
Outubro,Aurora,1229
Novembro,Litoral,205
Fevereiro,Aurora,223
Junho,Progresso,970
Dezembro,Progresso,331
Julho,Litoral,812
Dezembro,Horizonte,1391
Setembro,Litoral,1269
Marco,Horizonte,244
Outubro,Planalto,1491
Marco,Horizonte,1990
Julho,Litoral,1026
Abril,Litoral,1815
Agosto,Horizonte,979
Julho,Aurora,605
Maio,Horizonte,1405
Julho,Planalto,1802
Marco,Planalto,1350
Dezembro,Aurora,1475
Fevereiro,Planalto,85
Junho,Litoral,631
Fevereiro,Aurora,517
Marco,Aurora,742
Junho,Aurora,816
Maio,Horizonte,197
Agosto,Horizonte,1553
Setembro,Aurora,1296
Novembro,Planalto,1541
Marco,Litoral,1700
Dezembro,Litoral,176
Outubro,Horizonte,1679
Marco,Progresso,1332
Marco,Aurora,773
Junho,Progresso,569
Janeiro,Litoral,305
Julho,Horizonte,865
Dezembro,Horizonte,456
Janeiro,Horizonte,1703
Maio,Horizonte,1586
Outubro,Horizonte,51
Agosto,Aurora,1659
Abril,Progresso,342
Maio,Litoral,811
Abril,Litoral,1167
Dezembro,Horizonte,100
Dezembro,Horizonte,1245
Abril,Horizonte,1225
Dezembro,Planalto,209
Agosto,Litoral,233
Fevereiro,Horizonte,1891
Janeiro,Progresso,1265
Marco,Planalto,1231
Setembro,Aurora,215
Abril,Planalto,1192
Outubro,Planalto,1711
Maio,Planalto,895
Fevereiro,Progresso,1768
Abril,Litoral,948
Fevereiro,Horizonte,1482
Fevereiro,Progresso,94
Abril,Progresso,1263
Junho,Horizonte,184
Julho,Planalto,1922
Outubro,Aurora,1228
Marco,Planalto,1815
Marco,Planalto,1303
Outubro,Litoral,72
Junho,Planalto,1233
Dezembro,Aurora,563
Marco,Progresso,1276
Fevereiro,Planalto,723
Agosto,Progresso,997
Maio,Litoral,1262
Janeiro,Aurora,1184
Marco,Horizonte,1455
Outubro,Horizonte,851
Agosto,Litoral,1848
Abril,Aurora,315
Julho,Progresso,522
Outubro,Litoral,691
Dezembro,Planalto,1826
Fevereiro,Progresso,1999
Julho,Planalto,1154
Maio,Planalto,1230
Maio,Progresso,259
Junho,Planalto,1311
Setembro,Horizonte,365
Junho,Progresso,66
Dezembro,Litoral,233
Agosto,Horizonte,544
Julho,Litoral,647
Setembro,Aurora,996
